,url,name,year,en_name,poster_url,rating,country,genre,director,main_actors,lentgh
1002,https://www.kinonews.ru/movie_34789/banlieue-13,13-й район,2004,District 13,https://www.kinonews.ru/movie_34789/banlieue-13,7.62,['Франция'],"['боевик', 'криминал', 'фантастика']",Пьер Морель,"['Дани Вериссимо', 'Дэвид Белль']",85 мин
1003,https://www.kinonews.ru/movie_12193/sunshine,Пекло,2007,Sunshine,https://www.kinonews.ru/movie_12193/sunshine,7.62,"['США', 'Великобритания']","['приключения', 'триллер', 'фантастика']",Дэнни Бойл,"['Киллиан Мерфи', 'Марк Стронг']",107 мин
1004,https://www.kinonews.ru/movie_284896/extraction,Эвакуация,2020,Extraction,https://www.kinonews.ru/movie_284896/extraction,7.62,['США'],"['боевик', 'драма']",Сэм Харгрейв,"['Крис Хемсворт', 'Рандип Худа']",116 мин
1005,https://www.kinonews.ru/movie_42309/burlesque,Бурлеск,2010,Burlesque,https://www.kinonews.ru/movie_42309/burlesque,7.62,['Австралия'],"['драма', 'мелодрама', 'музыка', 'мюзикл']",Стив Энтин,"['Стэнли Туччи', 'Кэм Жиганде']",119 мин
1006,https://www.kinonews.ru/movie_32409/rabbit-hole,Кроличья нора,2010,Rabbit Hole,https://www.kinonews.ru/movie_32409/rabbit-hole,7.62,['США'],['драма'],Джон Камерон Митчел,"['Николь Кидман', 'Аарон Экхарт']",91 мин
1007,https://www.kinonews.ru/movie_1041/live-free-or-die-hard,Крепкий орешек 4.0,2007,Die Hard 4.0,https://www.kinonews.ru/movie_1041/live-free-or-die-hard,7.61,"['США', 'Великобритания']","['боевик', 'криминал', 'триллер']",Лен Уайзман,"['Брюс Уиллис', 'Тимоти Олифант']",128 мин
1008,https://www.kinonews.ru/movie_6916/silent-hill,Сайлент Хилл,2006,Silent Hill,https://www.kinonews.ru/movie_6916/silent-hill,7.61,"['США', 'Канада', 'Франция', 'Япония']","['детектив', 'драма', 'триллер', 'ужасы', 'фэнтези']",Кристоф Ганс,"['Шон Бин', 'Рада Митчелл']",125 мин
1009,https://www.kinonews.ru/movie_94229/metro,Метро,2012,,https://www.kinonews.ru/movie_94229/metro,7.61,['Россия'],"['триллер', 'фантастика']",Антон Мегердичев,"['Сергей Пускепалис', 'Анатолий Белый']",132 мин
1010,https://www.kinonews.ru/movie_2829/the-pacifier,Лысый нянька: Спецзадание,2005,The Pacifier,https://www.kinonews.ru/movie_2829/the-pacifier,7.61,"['США', 'Канада']","['боевик', 'драма', 'комедия', 'семейный']",Адам Шенкман,"['Вин Дизель', 'Лорен Грэм']",95 мин
1011,https://www.kinonews.ru/movie_1261/the-cable-guy,Кабельщик,1996,The Cable Guy,https://www.kinonews.ru/movie_1261/the-cable-guy,7.61,['США'],"['драма', 'комедия', 'триллер']",Бен Стиллер,"['Джим Керри', 'Мэттью Бродерик']",96 мин
1012,https://www.kinonews.ru/movie_4078/vantage-point,Точка обстрела,2008,Vantage Point,https://www.kinonews.ru/movie_4078/vantage-point,7.61,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Пит Трэвис,"['Форест Уитакер', 'Деннис Куэйд']",90 мин
1013,https://www.kinonews.ru/movie_189400/macbeth,Макбет,2015,Macbeth,https://www.kinonews.ru/movie_189400/macbeth,7.61,"['Великобритания', 'США', 'Франция']","['драма', 'исторический']",Джастин Курзель,"['Элизабет Дебики', 'Майкл Фассбендер']",113 мин
1014,https://www.kinonews.ru/movie_71066/insidious,Астрал,2010,Insidious,https://www.kinonews.ru/movie_71066/insidious,7.6,['США'],"['триллер', 'ужасы']",Джеймс Ван,"['Патрик Уилсон', 'Роуз Бирн']",103 мин
1015,https://www.kinonews.ru/movie_67501/just-go-with-it,Притворись моей женой,2011,Just Go with It,https://www.kinonews.ru/movie_67501/just-go-with-it,7.6,['США'],"['комедия', 'мелодрама']",Дэннис Дуган,"['Дженнифер Энистон', 'Адам Сэндлер']",117 мин
1016,https://www.kinonews.ru/movie_159319/chappie,Робот по имени Чаппи,2015,Chappie,https://www.kinonews.ru/movie_159319/chappie,7.6,"['США', 'Мексика']","['комедия', 'фантастика']",Нил Бломкэмп,"['Шарлто Копли', 'Дев Патель']",120 мин
1017,https://www.kinonews.ru/movie_2119/children-of-men,Дитя человеческое,2006,Children of Men,https://www.kinonews.ru/movie_2119/children-of-men,7.6,"['США', 'Япония', 'Великобритания']","['детектив', 'приключения', 'триллер', 'фантастика']",Альфонсо Куарон,"['Майкл Кейн', 'Джулианна Мур']",109 мин
1018,https://www.kinonews.ru/movie_777/bad-boys,Плохие парни,1995,Bad Boys,https://www.kinonews.ru/movie_777/bad-boys,7.6,['США'],"['боевик', 'детектив', 'комедия', 'криминал', 'триллер']",Майкл Бэй,"['Уилл Смит', 'Мартин Лоуренс']",119 мин
1019,https://www.kinonews.ru/movie_24807/the-worlds-end,Армагеддец,2013,The World`s End,https://www.kinonews.ru/movie_24807/the-worlds-end,7.6,['Великобритания'],"['боевик', 'комедия', 'фантастика']",Эдгар Райт,"['Розамунд Пайк', 'Саймон Пегг']",109 мин
1020,https://www.kinonews.ru/movie_262092/the-irishman,Ирландец,2019,The Irishman,https://www.kinonews.ru/movie_262092/the-irishman,7.6,['США'],"['биографический', 'драма', 'криминал']",Мартин Скорсезе,"['Роберт Де Ниро', 'Аль Пачино']",209 мин
1021,https://www.kinonews.ru/movie_194/conan-the-barbarian,Конан - варвар,1982,Conan the Barbarian,https://www.kinonews.ru/movie_194/conan-the-barbarian,7.6,['США'],"['боевик', 'приключения', 'фэнтези']",Джон Милиус,"['Арнольд Шварценеггер', 'Джеймс Эрл Джонс']",129 мин
1022,https://www.kinonews.ru/movie_24883/bad-santa,Плохой Санта,2003,Bad Santa,https://www.kinonews.ru/movie_24883/bad-santa,7.6,"['Германия', 'США']","['драма', 'комедия', 'криминал']",Терри Цвигофф,"['Аджай Найду', 'Бретт Келли']",91 мин
1023,https://www.kinonews.ru/movie_148815/grudge-match,Забойный реванш,2013,Grudge Match,https://www.kinonews.ru/movie_148815/grudge-match,7.6,['США'],"['драма', 'комедия', 'спорт']",Питер Сигал,"['Сильвестр Сталлоне', 'Роберт Де Ниро']",113 мин
1024,https://www.kinonews.ru/movie_138925/enemy-at-the-gates,Враг у ворот,2001,Enemy at the Gates,https://www.kinonews.ru/movie_138925/enemy-at-the-gates,7.6,"['США', 'Германия', 'Великобритания']","['военный', 'драма', 'исторический']",Жан-Жак Анно,"['Джуд Лоу', 'Рэйчел Уайз']",131 мин
1025,https://www.kinonews.ru/movie_22146/dear-john,Дорогой Джон,2010,Dear John,https://www.kinonews.ru/movie_22146/dear-john,7.6,['США'],"['военный', 'драма', 'мелодрама']",Лассе Халльстрем,"['Чаннинг Татум', 'Аманда Сэйфрид']",108 мин
1026,https://www.kinonews.ru/movie_3995/shanghai-noon,Шанхайский полдень,2000,Shanghai Noon,https://www.kinonews.ru/movie_3995/shanghai-noon,7.6,"['США', 'Гонконг']","['боевик', 'вестерн', 'комедия', 'приключения']",Том Дей,"['Оуэн Уилсон', 'Люси Лью']",110 мин
1027,https://www.kinonews.ru/movie_1421/x-men-the-last-stand,Люди Икс: Последняя битва,2006,X-Men: The Last Stand,https://www.kinonews.ru/movie_1421/x-men-the-last-stand,7.59,"['США', 'Великобритания']","['боевик', 'кинокомикс', 'приключения', 'триллер', 'фантастика']",Бретт Рэтнер,"['Хью Джекман', 'Холли Берри']",104 мин
1028,https://www.kinonews.ru/movie_462/angels-i-demons,Ангелы и демоны,2009,Angels & Demons,https://www.kinonews.ru/movie_462/angels-i-demons,7.59,['США'],"['детектив', 'драма', 'криминал', 'триллер']",Рон Ховард,"['Юэн МакГрегор', 'Том Хэнкс']",138 мин
1029,https://www.kinonews.ru/movie_12191/cloverfield,Монстро,2008,Cloverfield,https://www.kinonews.ru/movie_12191/cloverfield,7.59,['США'],"['триллер', 'ужасы', 'фантастика']",Мэтт Ривз,"['Майкл Сталь-Дэвид', 'Майк Фогель']",85 мин
1030,https://www.kinonews.ru/movie_224/around-the-world-in-80-days,Вокруг Света за 80 дней,2004,Around the World in 80 Days,https://www.kinonews.ru/movie_224/around-the-world-in-80-days,7.59,"['США', 'Великобритания', 'Германия', 'Ирландия']","['боевик', 'вестерн', 'комедия', 'приключения', 'семейный']",Фрэнк Корачи,"['Джеки Чан', 'Стив Кугэн']",120 мин
1031,https://www.kinonews.ru/movie_65730/o-chjom-govorjat-muzhchiny,О чем говорят мужчины,2010,,https://www.kinonews.ru/movie_65730/o-chjom-govorjat-muzhchiny,7.59,['Россия'],['комедия'],Дмитрий Дьяченко,"['Леонид Барац', 'Александр Демидов']",93 мин
1032,https://www.kinonews.ru/movie_4131/the-beach,Пляж,2000,The Beach,https://www.kinonews.ru/movie_4131/the-beach,7.59,"['США', 'Великобритания']","['драма', 'мелодрама', 'приключения', 'триллер']",Дэнни Бойл,"['Леонардо ДиКаприо', 'Дэниэл Йорк']",119 мин
1033,https://www.kinonews.ru/movie_5059/evolution,Эволюция,2001,Evolution,https://www.kinonews.ru/movie_5059/evolution,7.59,['США'],"['комедия', 'фантастика']",Айван Рейтман,"['Дэвид Духовны', 'Джулианна Мур']",101 мин
1034,https://www.kinonews.ru/movie_1724/next,Пророк,2007,Next,https://www.kinonews.ru/movie_1724/next,7.59,['США'],"['боевик', 'триллер', 'фантастика']",Ли Тамахори,"['Джессика Бил', 'Николас Кейдж']",
1035,https://www.kinonews.ru/movie_140298/black-mass,Черная месса,2015,Black Mass,https://www.kinonews.ru/movie_140298/black-mass,7.59,['США'],"['боевик', 'драма', 'криминал']",Скотт Купер,"['Бенедикт Камбербэтч', 'Кори Столл']",122 мин
1036,https://www.kinonews.ru/movie_25326/the-girl-next-door,Соседка,2004,The Girl Next Door,https://www.kinonews.ru/movie_25326/the-girl-next-door,7.59,['США'],"['комедия', 'мелодрама']",Люк Гринфилд,"['Эмиль Хирш', 'Элиша Катберт']",
1037,https://www.kinonews.ru/movie_2982/brothers,Братья,2009,Brothers,https://www.kinonews.ru/movie_2982/brothers,7.59,['США'],"['военный', 'драма']",Джим Шеридан,"['Джейк Джилленхол', 'Натали Портман']",105 мин
1038,https://www.kinonews.ru/movie_11225/bride-wars,Война невест,2009,Bride Wars,https://www.kinonews.ru/movie_11225/bride-wars,7.59,['США'],"['комедия', 'мелодрама']",Гари Виник,"['Энн Хэтэуэй', 'Кейт Хадсон']",89 мин
1039,https://www.kinonews.ru/movie_230000/the-foreigner,Иностранец,2017,The Foreigner,https://www.kinonews.ru/movie_230000/the-foreigner,7.59,"['Великобритания', 'Китай']","['боевик', 'триллер']",Мартин Кэмпбелл,"['Джеки Чан', 'Пирс Броснан']",114 мин
1040,https://www.kinonews.ru/movie_206681/wonder-woman,Чудо-женщина,2017,Wonder Woman,https://www.kinonews.ru/movie_206681/wonder-woman,7.58,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика', 'фэнтези']",Пэтти Дженкинс,"['Галь Гадот', 'Крис Пайн']",141 мин
1041,https://www.kinonews.ru/movie_53742/the-thing,Нечто,2011,The Thing,https://www.kinonews.ru/movie_53742/the-thing,7.58,"['США', 'Канада']","['детектив', 'триллер', 'ужасы', 'фантастика']",Маттис ван Хейниген мл.,"['Мэри Элизабет Уинстэд', 'Адевале Акиннуойе-Агбадже']",103 мин
1042,https://www.kinonews.ru/movie_87951/the-bourne-legacy,Эволюция Борна,2012,The Bourne Legacy,https://www.kinonews.ru/movie_87951/the-bourne-legacy,7.58,['США'],"['боевик', 'приключения', 'триллер']",Тони Гилрой,"['Джереми Реннер', 'Скотт Гленн']",135 мин
1043,https://www.kinonews.ru/movie_10915/american-pie,Американский пирог,1999,American Pie,https://www.kinonews.ru/movie_10915/american-pie,7.58,['США'],"['комедия', 'мелодрама']","Пол Вайц, Крис Вайц","['Джейсон Биггс', 'Крис Клейн']",95 мин
1044,https://www.kinonews.ru/movie_7924/the-hitchhikers-guide-to-the-galaxy,Автостопом по галактике,2005,The Hitchhiker`s Guide to the Galaxy,https://www.kinonews.ru/movie_7924/the-hitchhikers-guide-to-the-galaxy,7.58,"['США', 'Великобритания']","['комедия', 'приключения', 'фантастика']",Гарт Дженнингс,"['Мартин Фриман', 'Мос Деф']",109 мин
1045,https://www.kinonews.ru/movie_10770/juno,Джуно,2007,Juno,https://www.kinonews.ru/movie_10770/juno,7.58,"['США', 'Канада']","['драма', 'комедия']",Джейсон Рейтман,"['Майкл Сера', 'Дженнифер Гарнер']",96 мин
1046,https://www.kinonews.ru/movie_4137/romeo-+-juliet,Ромео + Джульетта,1996,Romeo + Juliet,https://www.kinonews.ru/movie_4137/romeo-+-juliet,7.58,['США'],"['драма', 'криминал', 'мелодрама']",Баз Лурман,"['Леонардо ДиКаприо', 'Брайан Деннехи']",120 мин
1047,https://www.kinonews.ru/movie_226667/manchester-by-the-sea,Манчестер у моря,2016,Manchester by the Sea,https://www.kinonews.ru/movie_226667/manchester-by-the-sea,7.58,['США'],['драма'],Кеннет Лонерган,"['Кейси Аффлек', 'Мишель Уильямс']",135 мин
1048,https://www.kinonews.ru/movie_279/doctor-dolittle,Доктор Дулиттл,1998,Doctor Dolittle,https://www.kinonews.ru/movie_279/doctor-dolittle,7.58,['США'],"['комедия', 'семейный', 'фэнтези']",Бетти Томас,"['Эдди Мерфи', 'Джон Легуизамо']",85 мин
1049,https://www.kinonews.ru/movie_64983/the-chronicles-of-riddick-dead-man-stalking,Риддик,2013,Riddick,https://www.kinonews.ru/movie_64983/the-chronicles-of-riddick-dead-man-stalking,7.57,['США'],"['боевик', 'триллер', 'фантастика']",Дэвид Туи,"['Вин Дизель', 'Карл Урбан']",119 мин
1050,https://www.kinonews.ru/movie_1484/revolver,Револьвер,2005,Revolver,https://www.kinonews.ru/movie_1484/revolver,7.57,"['Франция', 'Великобритания']","['боевик', 'детектив', 'драма', 'криминал', 'триллер']",Гай Ричи,"['Джейсон Стэтхэм', 'Рэй Лиотта']",111 мин
1051,https://www.kinonews.ru/movie_2605/the-quick-and-the-dead,Быстрый и мертвый,1995,The Quick and the Dead,https://www.kinonews.ru/movie_2605/the-quick-and-the-dead,7.57,"['США', 'Япония']","['боевик', 'вестерн', 'приключения']",Сэм Рейми,"['Шэрон Стоун', 'Джин Хэкмен']",107 мин
1052,https://www.kinonews.ru/movie_252567/the-favourite,Фаворитка,2018,The Favourite,https://www.kinonews.ru/movie_252567/the-favourite,7.57,['США'],"['биографический', 'исторический']",Йоргос Лантимос,"['Эмма Стоун', 'Рэйчел Уайз']",119 мин
1053,https://www.kinonews.ru/movie_2356/duplex,Дюплекс,2003,Duplex,https://www.kinonews.ru/movie_2356/duplex,7.57,"['США', 'Германия']",['комедия'],Денни ДеВито,"['Бен Стиллер', 'Дрю Бэрримор']",89 мин
1054,https://www.kinonews.ru/movie_102859/the-master,Мастер,2012,The Master,https://www.kinonews.ru/movie_102859/the-master,7.57,['США'],['драма'],Пол Томас Андерсон,"['Эми Адамс', 'Филип Сеймур Хоффман']",138 мин
1055,https://www.kinonews.ru/movie_65765/o-chem-eshe-govoryat-muzhcini,О чем еще говорят мужчины,2011,,https://www.kinonews.ru/movie_65765/o-chem-eshe-govoryat-muzhcini,7.57,['Россия'],"['комедия', 'мелодрама']",Дмитрий Дьяченко,"['Леонид Барац', 'Александр Демидов']",95 мин
1056,https://www.kinonews.ru/movie_260952/bad-times-at-the-el-royale,"Ничего хорошего в отеле ""Эль рояль""",2018,Bad Times at the El Royale,https://www.kinonews.ru/movie_260952/bad-times-at-the-el-royale,7.57,['США'],"['детектив', 'драма', 'криминал', 'триллер']",Дрю Годдард,"['Джефф Бриджес', 'Синтиа Эриво']",141 мин
1057,https://www.kinonews.ru/movie_39844/pirates-of-the-caribbean-on-stranger-tides,Пираты Карибского моря 4: На странных берегах,2011,Pirates of the Caribbean 4: On Stranger Tides,https://www.kinonews.ru/movie_39844/pirates-of-the-caribbean-on-stranger-tides,7.56,['США'],"['боевик', 'комедия', 'приключения', 'фэнтези']",Роб Маршалл,"['Джонни Депп', 'Йен МакШейн']",136 мин
1058,https://www.kinonews.ru/movie_9025/the-first-avenger-captain-america,Первый мститель,2011,Captain America: The First Avenger,https://www.kinonews.ru/movie_9025/the-first-avenger-captain-america,7.56,['США'],"['боевик', 'кинокомикс', 'приключения', 'триллер', 'фантастика']",Джо Джонстон,"['Крис Эванс', 'Хейли Этвелл']",124 мин
1059,https://www.kinonews.ru/movie_56817/knight-and-day,Рыцарь дня,2010,Knight and Day,https://www.kinonews.ru/movie_56817/knight-and-day,7.56,['США'],"['боевик', 'комедия', 'мелодрама', 'приключения']",Джеймс Мэнголд,"['Том Круз', 'Кэмерон Диаз']",109 мин
1060,https://www.kinonews.ru/movie_68430/melancholia,Меланхолия,2011,Melancholia,https://www.kinonews.ru/movie_68430/melancholia,7.56,"['Германия', 'Дания', 'Швеция', 'Франция']","['драма', 'фантастика']",Ларс фон Триер,"['Кирстен Данст', 'Кифер Сазерленд']",135 мин
1061,https://www.kinonews.ru/movie_278895/free-guy,Главный герой,2021,Free Guy,https://www.kinonews.ru/movie_278895/free-guy,7.56,"['США', 'Канада', 'Япония']","['боевик', 'комедия', 'приключения', 'фантастика']",Шон Леви,"['Райан Рейнольдс', 'Джоди Комер']",115 мин
1062,https://www.kinonews.ru/movie_24615/honey-i-shrunk-the-kids,"Дорогая, я уменьшил детей",1989,"Honey, I Shrunk the Kids",https://www.kinonews.ru/movie_24615/honey-i-shrunk-the-kids,7.56,['США'],"['комедия', 'приключения', 'семейный', 'фантастика']",Джо Джонстон,"['Рик Моранис', 'Фрэнк Уэлкер']",93 мин
1063,https://www.kinonews.ru/movie_65405/the-killer-elite,Профессионал,2011,The Killer Elite,https://www.kinonews.ru/movie_65405/the-killer-elite,7.56,"['США', 'Австралия']","['боевик', 'триллер']",Гэри МакКендри,"['Джейсон Стэтхэм', 'Роберт Де Ниро']",116 мин
1064,https://www.kinonews.ru/movie_36608/battle-angel,Алита: Боевой ангел,2019,Alita: Battle Angel,https://www.kinonews.ru/movie_36608/battle-angel,7.55,"['США', 'Канада', 'Аргентина', 'Япония']","['боевик', 'кинокомикс', 'мелодрама', 'приключения', 'триллер', 'фантастика']",Роберт Родригес,"['Роза Салазар', 'Кристоф Вальц']",122 мин
1065,https://www.kinonews.ru/movie_34803/from-paris-with-love,Из Парижа с любовью,2010,From Paris with Love,https://www.kinonews.ru/movie_34803/from-paris-with-love,7.55,['Франция'],"['боевик', 'криминал', 'триллер']",Пьер Морель,"['Джон Траволта Рева', 'Касия Смутняк']",92 мин
1066,https://www.kinonews.ru/movie_4157/crank,Адреналин,2006,Crank,https://www.kinonews.ru/movie_4157/crank,7.55,['США'],"['боевик', 'драма', 'криминал', 'триллер']","Марк Невелдайн, Брайан Тейлор","['Джейсон Стэтхэм', 'Эми Смарт']",88 мин
1067,https://www.kinonews.ru/movie_6735/the-proposal,Предложение,2009,The Proposal,https://www.kinonews.ru/movie_6735/the-proposal,7.55,['США'],"['драма', 'комедия', 'мелодрама']",Энн Флетчер,"['Сандра Баллок', 'Райан Рейнольдс']",108 мин
1068,https://www.kinonews.ru/movie_237941/busanhaeng,Поезд в Пусан,2016,Busanhaeng,https://www.kinonews.ru/movie_237941/busanhaeng,7.55,['Корея Южная'],"['боевик', 'триллер', 'ужасы']",Ен Сан-хо,"['Кон Ю', 'Ма Дон-сок']",118 мин
1069,https://www.kinonews.ru/movie_87935/the-skin-i-live-in,"Кожа, в которой я живу",2011,La piel que habito,https://www.kinonews.ru/movie_87935/the-skin-i-live-in,7.55,['Испания'],"['драма', 'триллер']",Педро Альмодовар,"['Антонио Бандерас', 'Елена Анайя']",120 мин
1070,https://www.kinonews.ru/movie_2418/daylight,Дневной свет,1996,Daylight,https://www.kinonews.ru/movie_2418/daylight,7.55,['США'],"['боевик', 'приключения', 'триллер']",Роб Коэн,"['Сильвестр Сталлоне', 'Эми Бреннеман']",114 мин
1071,https://www.kinonews.ru/movie_78283/looper,Петля времени,2012,Looper,https://www.kinonews.ru/movie_78283/looper,7.54,['США'],"['боевик', 'драма', 'криминал', 'триллер', 'фантастика']",Райан Джонсон,"['Джозеф Гордон-Левитт', 'Брюс Уиллис']",113 мин
1072,https://www.kinonews.ru/movie_41271/wall-street-2-money-never-sleeps,Уолл Стрит: Деньги не спят,2010,Wall Street: Money Never Sleeps,https://www.kinonews.ru/movie_41271/wall-street-2-money-never-sleeps,7.54,['США'],['драма'],Оливер Стоун,"['Шайя ЛаБеф', 'Майкл Дуглас']",133 мин
1073,https://www.kinonews.ru/movie_134104/star-wars-episode-vii,Звездные войны: Эпизод 7 - Пробуждение Силы,2015,Star Wars: Episode VII - The Force Awakens,https://www.kinonews.ru/movie_134104/star-wars-episode-vii,7.53,['США'],"['драма', 'приключения', 'фантастика', 'фэнтези']",Джей Джей Абрамс,"['Донал Глисон', 'Дэйзи Ридли']",136 мин
1074,https://www.kinonews.ru/movie_3789/john-carter-of-mars,Джон Картер,2012,John Carter,https://www.kinonews.ru/movie_3789/john-carter-of-mars,7.53,['США'],"['боевик', 'приключения', 'фантастика', 'фэнтези']",Эндрю Стэнтон,"['Тейлор Китч', 'Линн Коллинз']",132 мин
1075,https://www.kinonews.ru/movie_131/charlie-and-the-chocolate-factory,Чарли и шоколадная фабрика,2005,Charlie and the Chocolate Factory,https://www.kinonews.ru/movie_131/charlie-and-the-chocolate-factory,7.53,['США'],"['комедия', 'приключения', 'семейный', 'фэнтези']",Тим Бертон,"['Джонни Депп', 'Фредди Хаймор']",115 мин
1076,https://www.kinonews.ru/movie_13448/the-cabin-in-the-woods,Хижина в лесу,2012,The Cabin in the Woods,https://www.kinonews.ru/movie_13448/the-cabin-in-the-woods,7.53,['США'],"['триллер', 'ужасы']",Дрю Годдард,"['Кристен Коннолли', 'Крис Хемсворт']",95 мин
1077,https://www.kinonews.ru/movie_66172/faster,Быстрее пули,2010,Faster,https://www.kinonews.ru/movie_66172/faster,7.53,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Джордж Тиллман мл.,"['Карла Гуджино', 'Дуэйн Джонсон']",98 мин
1078,https://www.kinonews.ru/movie_6602/big-mommas-house,Дом большой мамочки,2000,Big Momma`s House,https://www.kinonews.ru/movie_6602/big-mommas-house,7.53,"['США', 'Германия']","['боевик', 'комедия', 'криминал']",Раджа Госнелл,"['Мартин Лоуренс', 'Терренс Ховард']",
1079,https://www.kinonews.ru/movie_89724/the-collection,Коллекционер 2,2012,The Collection,https://www.kinonews.ru/movie_89724/the-collection,7.53,['США'],"['боевик', 'ужасы']",Маркус Данстэн,"['Кристофер МакДональд', 'Джош Стюарт']",
1080,https://www.kinonews.ru/movie_1669/small-soldiers,Солдатики,1998,Small Soldiers,https://www.kinonews.ru/movie_1669/small-soldiers,7.53,['США'],"['боевик', 'комедия', 'приключения', 'семейный', 'фантастика']",Джо Данте,"['Дэвид Кросс', 'Джей Мор']",
1081,https://www.kinonews.ru/movie_269175/the-ballad-of-buster-scruggs,Баллада Бастера Скраггса,2018,The Ballad of Buster Scruggs,https://www.kinonews.ru/movie_269175/the-ballad-of-buster-scruggs,7.53,['США'],['вестерн'],"Итан Коэн, Джоэл Коэн","['Лиам Нисон', 'Джеймс Франко']",132 мин
1082,https://www.kinonews.ru/movie_38550/the-kids-are-all-right,Детки в порядке,2010,The Kids Are All Right,https://www.kinonews.ru/movie_38550/the-kids-are-all-right,7.53,['США'],"['драма', 'комедия']",Лиза Холоденко,"['Аннетт Бенинг', 'Джулианна Мур']",
1083,https://www.kinonews.ru/movie_1284/2012,2012,2009,2012,https://www.kinonews.ru/movie_1284/2012,7.52,"['США', 'Канада']","['боевик', 'драма', 'триллер', 'фантастика']",Роланд Эммерих,"['Джон Кьюсак', 'Тэнди Ньютон']",158 мин
1084,https://www.kinonews.ru/movie_4055/king-arthur,Король Артур,2004,King Arthur,https://www.kinonews.ru/movie_4055/king-arthur,7.52,"['США', 'Ирландия', 'Великобритания']","['боевик', 'военный', 'драма', 'исторический', 'приключения']",Антуан Фукуа,"['Клайв Оуэн', 'Йоан Гриффит']",126 мин
1085,https://www.kinonews.ru/movie_154204/eliza-graves,Обитель проклятых,2014,Eliza Graves,https://www.kinonews.ru/movie_154204/eliza-graves,7.52,['США'],"['драма', 'триллер', 'ужасы']",Брэд Андерсон,"['Кейт Бекинсейл', 'Джим Стерджесс']",112 мин
1086,https://www.kinonews.ru/movie_17911/it,Оно,1990,It,https://www.kinonews.ru/movie_17911/it,7.52,"['США', 'Канада']","['детектив', 'драма', 'триллер', 'ужасы']",Томми Ли Уоллес,"['Деннис Кристофер', 'Ричард Мейсер']",192 мин
1087,https://www.kinonews.ru/movie_5257/penelope,Пенелопа,2006,Penelope,https://www.kinonews.ru/movie_5257/penelope,7.52,"['США', 'Великобритания']","['комедия', 'мелодрама', 'фэнтези']",Марк Палански,"['Риз Уизерспун', 'Кэтрин О`Хара']",104 мин
1088,https://www.kinonews.ru/movie_3350/transformers-revenge-of-the-fallen,Трансформеры 2: Месть падших,2009,Transformers: Revenge of the Fallen,https://www.kinonews.ru/movie_3350/transformers-revenge-of-the-fallen,7.51,['США'],"['боевик', 'приключения', 'фантастика']",Майкл Бэй,"['Шайя ЛаБеф', 'Меган Фокс']",150 мин
1089,https://www.kinonews.ru/movie_54687/the-mechanic,Механик,2011,The Mechanic,https://www.kinonews.ru/movie_54687/the-mechanic,7.51,['США'],"['боевик', 'драма', 'триллер']",Саймон Уэст,"['Джейсон Стэтхэм', 'Бен Фостер']",93 мин
1090,https://www.kinonews.ru/movie_84773/this-means-war,"Значит, война",2012,This Means War,https://www.kinonews.ru/movie_84773/this-means-war,7.51,['США'],"['боевик', 'комедия', 'мелодрама']",МакДжи,"['Риз Уизерспун', 'Крис Пайн']",103 мин
1091,https://www.kinonews.ru/movie_228380/split,Сплит,2016,Split,https://www.kinonews.ru/movie_228380/split,7.51,['США'],"['триллер', 'ужасы']",М. Найт Шьямалан,"['Джеймс МакЭвой', 'Аня Тейлор-Джой']",116 мин
1092,https://www.kinonews.ru/movie_133837/untitled-freddie-mercury-biopic,Богемская рапсодия,2018,Bohemian Rhapsody,https://www.kinonews.ru/movie_133837/untitled-freddie-mercury-biopic,7.51,"['США', 'Великобритания']","['биографический', 'драма', 'музыка']",Брайан Сингер,"['Рами Малек', 'Джозеф Маццелло']",134 мин
1093,https://www.kinonews.ru/movie_250/mission-impossible-ii,Миссия невыполнима 2,2000,Mission: Impossible II,https://www.kinonews.ru/movie_250/mission-impossible-ii,7.51,"['США', 'Германия']","['боевик', 'приключения', 'триллер']",Джон Ву,"['Том Круз', 'Энтони Хопкинс']",123 мин
1094,https://www.kinonews.ru/movie_13098/the-descent,Спуск,2005,The Descent,https://www.kinonews.ru/movie_13098/the-descent,7.51,['Великобритания'],"['приключения', 'триллер', 'ужасы']",Нил Маршалл,"['Нора-Джейн Нун', 'Шона Макдональд']",99 мин
1095,https://www.kinonews.ru/movie_1792/anaconda,Анаконда,1997,Anaconda,https://www.kinonews.ru/movie_1792/anaconda,7.51,"['США', 'Бразилия', 'Перу']","['боевик', 'приключения', 'триллер', 'ужасы']",Луис Ллоса,"['Джон Войт', 'Оуэн Уилсон']",89 мин
1096,https://www.kinonews.ru/movie_23722/malchiki-naletchiki,Мальчики-налетчики,2010,Takers,https://www.kinonews.ru/movie_23722/malchiki-naletchiki,7.51,['США'],"['боевик', 'криминал']",Джон Льюсенхоп,"['Хейден Кристенсен', 'Пол Уокер']",
1097,https://www.kinonews.ru/movie_111285/passengers,Пассажиры,2016,Passengers,https://www.kinonews.ru/movie_111285/passengers,7.5,['США'],"['приключения', 'фантастика']",Мортен Тильдум,"['Дженнифер Лоуренс', 'Крис Прэтт']",116 мин
