,url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh
1964,https://www.kinonews.ru/movie_1042/perfect-stranger,Идеальный незнакомец,2007,Perfect Stranger,https://www.kinonews.ru/movie_1042/perfect-stranger,6.17,$73 090 611,$60 795 000,['США'],"['детектив', 'драма', 'криминал', 'триллер']",Джеймс Фоули,"['Холли Берри', 'Брюс Уиллис']",
1965,https://www.kinonews.ru/movie_2113/lady-in-the-water,Девушка из воды,2006,Lady in the Water,https://www.kinonews.ru/movie_2113/lady-in-the-water,4.73,$72 785 169,$70 000 000,['США'],"['детектив', 'триллер', 'фэнтези']",М. Найт Шьямалан,"['Брайс Даллас Ховард', 'Пол Джаматти']",110 мин
1966,https://www.kinonews.ru/movie_2052/the-one,Противостояние,2001,The One,https://www.kinonews.ru/movie_2052/the-one,7.38,$72 689 126,$49 000 000,['США'],"['боевик', 'триллер', 'фантастика']",Джеймс Вонг,"['Джет Ли', 'Джейсон Стэтхэм']",
1967,https://www.kinonews.ru/movie_30422/my-fair-lady,Моя прекрасная леди,1964,My Fair Lady,https://www.kinonews.ru/movie_30422/my-fair-lady,9.3,$72 661 442,$17 000 000,['США'],"['драма', 'мелодрама', 'мюзикл', 'семейный']",Джордж Кьюкор,"['Джереми Бретт', 'Теодор Бикел']",170 мин
1968,https://www.kinonews.ru/movie_1728/lord-of-war,Оружейный барон,2005,Lord of War,https://www.kinonews.ru/movie_1728/lord-of-war,8.14,$72 617 068,$50 000 000,['США'],"['драма', 'криминал']",Эндрю Никкол,"['Николас Кейдж', 'Бриджет Мойнэхэн']",122 мин
1969,https://www.kinonews.ru/movie_24649/urban-legend,Городские легенды,1998,Urban Legend,https://www.kinonews.ru/movie_24649/urban-legend,6.25,$72 527 595,$14 000 000,"['США', 'Франция']","['детектив', 'триллер', 'ужасы']",Джэми Блэнкс,"['Роберт Инглунд', 'Брэд Дуриф']",
1970,https://www.kinonews.ru/movie_89750/diary-of-a-wimpy-kid-rodrick-rules,Дневник слабака 2,2011,Diary of a Wimpy Kid: Rodrick Rules,https://www.kinonews.ru/movie_89750/diary-of-a-wimpy-kid-rodrick-rules,7.14,$72 417 394,$21 000 000,['США'],"['комедия', 'семейный']",Дэвид Бауэрс,"['Захари Гордан', 'Девон Бостик']",99 мин
1971,https://www.kinonews.ru/movie_1253/eternal-sunshine-of-the-spotless-mind,Вечное сияние чистого разума,2004,Eternal Sunshine of the Spotless Mind,https://www.kinonews.ru/movie_1253/eternal-sunshine-of-the-spotless-mind,8.75,$72 258 126,$20 000 000,['США'],"['драма', 'мелодрама']",Мишель Гондри,"['Джим Керри', 'Кейт Уинслет']",108 мин
1972,https://www.kinonews.ru/movie_224/around-the-world-in-80-days,Вокруг Света за 80 дней,2004,Around the World in 80 Days,https://www.kinonews.ru/movie_224/around-the-world-in-80-days,7.59,$72 178 895,$110 000 000,"['США', 'Великобритания', 'Германия', 'Ирландия']","['боевик', 'вестерн', 'комедия', 'приключения', 'семейный']",Фрэнк Корачи,"['Джеки Чан', 'Стив Кугэн']",120 мин
1973,https://www.kinonews.ru/movie_12211/hoodwinked,Правдивая история Красной Шапки,2005,Hoodwinked!,https://www.kinonews.ru/movie_12211/hoodwinked,6.39,$72 112 319,$15 000 000,['США'],"['комедия', 'мультфильм', 'семейный']","Кори Эдвардс, Тодд Эдвардс, Тони Лич","['Энн Хэтэуэй', 'Джеймс Белуши']",
1974,https://www.kinonews.ru/movie_127/babylon-ad,Вавилон Н.Э.,2008,Babylon A.D.,https://www.kinonews.ru/movie_127/babylon-ad,6.15,$72 108 608,$70 000 000,"['Франция', 'Великобритания']","['боевик', 'приключения', 'триллер', 'фантастика']",Матье Кассовиц,"['Вин Дизель', 'Мелани Тьерри']",100 мин
1975,https://www.kinonews.ru/movie_70996/sammys-adventures-the-secret-passage,Шевели ластами!,2010,Sammy`s Adventures: The Secret Passage,https://www.kinonews.ru/movie_70996/sammys-adventures-the-secret-passage,7.25,$72 100 000,0,['Бельгия'],"['мультфильм', 'приключения', 'семейный']","Бен Стассен, Мими Мэйнард","['Мелани Гриффит', 'Изабелль Фюрман']",
1976,https://www.kinonews.ru/movie_5376/yours-mine-and-ours,"Твои, мои и наши",2005,"Yours, Mine and Ours",https://www.kinonews.ru/movie_5376/yours-mine-and-ours,7.83,$71 875 793,$45 000 000,['США'],"['комедия', 'мелодрама', 'семейный']",Раджа Госнелл,"['Деннис Куэйд', 'Рене Руссо']",
1977,https://www.kinonews.ru/movie_4699/o-brother-where-art-thou?,"О, где же ты, брат?",2000,"O Brother, Where Art Thou?",https://www.kinonews.ru/movie_4699/o-brother-where-art-thou?,8.29,$71 868 327,$26 000 000,"['США', 'Франция', 'Великобритания']","['комедия', 'криминал', 'музыка', 'приключения']","Джоэл Коэн, Итан Коэн","['Джордж Клуни', 'Джон Туртурро']",
1978,https://www.kinonews.ru/movie_919/rules-of-engagement,Правила боя,2000,Rules of Engagement,https://www.kinonews.ru/movie_919/rules-of-engagement,7.58,$71 732 303,$60 000 000,"['США', 'Германия', 'Канада', 'Великобритания']","['боевик', 'военный', 'драма', 'триллер']",Уильям Фридкин,"['Сэмюэл Л. Джексон', 'Томми Ли Джонс']",
1979,https://www.kinonews.ru/movie_3052/ruthless-people,Безжалостные люди,1986,Ruthless People,https://www.kinonews.ru/movie_3052/ruthless-people,8.82,$71 624 879,0,['США'],"['комедия', 'криминал']","Джим Абрахамс, Джерри Цукер, Дэвид Цукер","['Денни ДеВито', 'Бетт Мидлер']",
1980,https://www.kinonews.ru/movie_11479/grumpier-old-men,Старые ворчуны разбушевались,1995,Grumpier Old Men,https://www.kinonews.ru/movie_11479/grumpier-old-men,8.33,$71 518 503,$25 000 000,['США'],"['комедия', 'мелодрама']",Ховард Дойч,"['Джек Леммон', 'Уолтер Мэттау']",
1981,https://www.kinonews.ru/movie_2363/the-royal-tenenbaums,Семейка Тененбаум,2001,The Royal Tenenbaums,https://www.kinonews.ru/movie_2363/the-royal-tenenbaums,7.07,$71 441 250,$21 000 000,['США'],"['драма', 'комедия']",Уэс Андерсон,"['Бен Стиллер', 'Билл Мюррэй']",
1982,https://www.kinonews.ru/movie_1777/holes,Клад,2003,Holes,https://www.kinonews.ru/movie_1777/holes,8.5,$71 406 573,$20 000 000,['США'],"['детектив', 'драма', 'комедия', 'приключения', 'семейный']",Эндрю Дэвис,"['Сигурни Уивер', 'Джон Войт']",117 мин
1983,https://www.kinonews.ru/movie_31287/christmas-vacation,Рождественские каникулы,1989,National Lampoon`s Christmas Vacation,https://www.kinonews.ru/movie_31287/christmas-vacation,7.63,$71 319 526,$27 000 000,['США'],['комедия'],Джеримайя С. Чечик,"['Чеви Чейз', 'Беверли Д`Анджело']",97 мин
1984,https://www.kinonews.ru/movie_4577/superhero-movie,Супергеройское кино,2008,Superhero Movie,https://www.kinonews.ru/movie_4577/superhero-movie,6.27,$71 219 403,$35 000 000,['США'],"['боевик', 'комедия', 'триллер', 'фантастика', 'фэнтези']",Крэйг Мазин,"['Памела Андерсон', 'Реджина Холл']",
1985,https://www.kinonews.ru/movie_60288/the-rescuers,Спасатели,1977,The Rescuers,https://www.kinonews.ru/movie_60288/the-rescuers,10.0,$71 215 869,$1 200 000,['США'],"['драма', 'криминал', 'мультфильм', 'приключения', 'семейный']","Джон Лоунсбери, Вольфганг Райтерман, Арт Стивенс","['Джеральдин Пейдж', 'Боб Ньюхарт']",78 мин
1986,https://www.kinonews.ru/movie_22049/down-to-earth,Обратно на Землю,2001,Down to Earth,https://www.kinonews.ru/movie_22049/down-to-earth,6.0,$71 186 502,$49 000 000,"['США', 'Германия', 'Канада', 'Австралия']","['комедия', 'мелодрама', 'фэнтези']","Крис Вайц, Пол Вайц","['Лас Алонсо', 'Крис Рок']",
1987,https://www.kinonews.ru/movie_426/turner-i-hooch,Тернер и Хуч,1989,Turner & Hooch,https://www.kinonews.ru/movie_426/turner-i-hooch,8.43,$71 079 915,$13 000 000,['США'],"['комедия', 'криминал', 'триллер']",Роджер Споттисвуд,"['Том Хэнкс', 'Мэр Уиннингэм']",97 мин
1988,https://www.kinonews.ru/movie_898/xxx-state-of-the-union,Три икса 2: Новый уровень,2005,xXx 2: The Next Level,https://www.kinonews.ru/movie_898/xxx-state-of-the-union,6.11,$71 022 693,$87 000 000,['США'],"['боевик', 'криминал', 'приключения', 'триллер']",Ли Тамахори,"['Сэмюэл Л. Джексон', 'Уиллем Дефо']",
1989,https://www.kinonews.ru/movie_260935/charlies-angels,Ангелы Чарли,2019,Charlie`s Angels,https://www.kinonews.ru/movie_260935/charlies-angels,3.86,$70 994 355,$48 000 000,['США'],"['боевик', 'комедия', 'приключения']",Элизабет Бэнкс,"['Наоми Скотт', 'Элизабет Бэнкс']",118 мин
1990,https://www.kinonews.ru/movie_25093/anacondas-the-hunt-for-the-blood-orchid,Анаконда 2: Охота за проклятой орхидеей,2004,Anacondas: The Hunt for the Blood Orchid,https://www.kinonews.ru/movie_25093/anacondas-the-hunt-for-the-blood-orchid,5.38,$70 992 898,$20 000 000,['США'],"['боевик', 'приключения', 'триллер', 'ужасы', 'фантастика']",Дуайт Х. Литтл,"['Мэттью Мэрсден', 'Карл Йун']",
1991,https://www.kinonews.ru/movie_3769/groundhog-day,День сурка,1993,Groundhog Day,https://www.kinonews.ru/movie_3769/groundhog-day,8.95,$70 906 973,$14 600 000,['США'],"['комедия', 'мелодрама', 'фэнтези']",Харольд Рэмис,"['Билл Мюррэй', 'Энди МакДауэлл']",101 мин
1992,https://www.kinonews.ru/movie_32859/le-pacte-des-loups,Братство волка,2001,Le Pacte des loups,https://www.kinonews.ru/movie_32859/le-pacte-des-loups,7.84,$70 752 904,$29 000 000,['Франция'],"['боевик', 'детектив', 'исторический', 'ужасы']",Кристоф Ганс,"['Гаспар Ульель', 'Венсан Кассель']",142 мин
1993,https://www.kinonews.ru/movie_2423/stop-or-my-mom-will-shoot,Стой! Или моя мама будет стрелять,1992,Stop! Or My Mom Will Shoot,https://www.kinonews.ru/movie_2423/stop-or-my-mom-will-shoot,7.44,$70 611 210,0,['США'],"['боевик', 'комедия']",Роджер Споттисвуд,"['Сильвестр Сталлоне', 'Эстелл Гетти']",
1994,https://www.kinonews.ru/movie_1346/all-the-presidents-men,Вся президентская рать,1976,All the President`s Men,https://www.kinonews.ru/movie_1346/all-the-presidents-men,7.8,$70 600 000,$8 500 000,['США'],"['драма', 'исторический', 'триллер']",Алан Дж. Пакула,"['Дастин Хоффман', 'Роберт Редфорд']",
1995,https://www.kinonews.ru/movie_4169/the-house-bunny,Мальчикам это нравится,2008,The House Bunny,https://www.kinonews.ru/movie_4169/the-house-bunny,6.33,$70 442 940,$25 000 000,['США'],['комедия'],Фред Вульф,"['Анна Фарис', 'Колин Хэнкс']",
1996,https://www.kinonews.ru/movie_11482/grumpy-old-men,Старые ворчуны,1993,Grumpy Old Men,https://www.kinonews.ru/movie_11482/grumpy-old-men,8.33,$70 172 621,0,['США'],"['драма', 'комедия']",Дональд Питри,"['Джек Леммон', 'Уолтер Мэттау']",
1997,https://www.kinonews.ru/movie_13495/premonition,Предчувствие,2007,Premonition,https://www.kinonews.ru/movie_13495/premonition,6.78,$70 127 000,$20 000 000,['США'],"['драма', 'мистика', 'триллер', 'ужасы', 'фэнтези']",Меннан Япо,"['Сандра Баллок', 'Джулиан МакМэхон']",
1998,https://www.kinonews.ru/movie_7082/un-long-dimanche-de-fiani#231;ailles,Долгая помолвка,2004,A Very Long Engagement,https://www.kinonews.ru/movie_7082/un-long-dimanche-de-fiani#231;ailles,8.57,$70 115 868,$56 600 000,"['США', 'Франция']","['военный', 'детектив', 'драма', 'мелодрама']",Жан-Пьер Жене,"['Джоди Фостер', 'Марион Котийяр']",133 мин
1999,https://www.kinonews.ru/movie_2119/children-of-men,Дитя человеческое,2006,Children of Men,https://www.kinonews.ru/movie_2119/children-of-men,7.6,$70 099 445,$76 000 000,"['США', 'Япония', 'Великобритания']","['детектив', 'приключения', 'триллер', 'фантастика']",Альфонсо Куарон,"['Майкл Кейн', 'Джулианна Мур']",109 мин
2000,https://www.kinonews.ru/movie_399/310-to-yuma,Поезд на Юму,2007,3:10 to Yuma,https://www.kinonews.ru/movie_399/310-to-yuma,8.2,$70 016 220,$55 000 000,['США'],"['боевик', 'вестерн', 'драма', 'криминал']",Джеймс Мэнголд,"['Рассел Кроу', 'Кристиан Бейл']",122 мин
2001,https://www.kinonews.ru/movie_12038/halloween,Хэллоуин,1978,Halloween,https://www.kinonews.ru/movie_12038/halloween,7.48,$70 000 000,$325 000,['США'],"['триллер', 'ужасы']",Джон Карпентер,"['Джеми Ли Кертис', 'Джон Карпентер']",91 мин
2002,https://www.kinonews.ru/movie_5281/private-benjamin,Рядовой Бенджамин,1980,Private Benjamin,https://www.kinonews.ru/movie_5281/private-benjamin,7.25,$69 847 348,0,['США'],['комедия'],Ховард Зифф,"['Голди Хоун', 'Крэйг Т. Нельсон']",
2003,https://www.kinonews.ru/movie_2933/curious-george,Любопытный Джордж,2006,Curious George,https://www.kinonews.ru/movie_2933/curious-george,7.5,$69 834 815,$50 000 000,['США'],"['комедия', 'мультфильм', 'приключения', 'семейный']",Мэттью О’Каллаган,"['Дрю Бэрримор', 'Джоан Плаурайт']",
2004,https://www.kinonews.ru/movie_415/splash,Всплеск,1984,Splash,https://www.kinonews.ru/movie_415/splash,8.09,$69 821 334,$8 000 000,['США'],"['комедия', 'мелодрама', 'фэнтези']",Рон Ховард,"['Том Хэнкс', 'Билл Смитрович']",
2005,https://www.kinonews.ru/movie_29425/the-best-little-whorehouse-in-texas,Самый приятный бордель в Техасе,1982,The Best Little Whorehouse in Texas,https://www.kinonews.ru/movie_29425/the-best-little-whorehouse-in-texas,10.0,$69 701 637,$35 000 000,['США'],"['комедия', 'мюзикл']",Колин Хиггинс,"['Берт Рейнолдс', 'Чарльз Дернинг']",
2006,https://www.kinonews.ru/movie_31721/the-hills-have-eyes,У холмов есть глаза,2006,The Hills Have Eyes,https://www.kinonews.ru/movie_31721/the-hills-have-eyes,7.3,$69 570 032,$15 000 000,"['США', 'Франция']",['ер: Александр Ажа'],"ролях: Кэтлин Куинлен, Винесса Шоу","['Кэтлин Куинлен', 'Винесса Шоу']",
2007,https://www.kinonews.ru/movie_13421/because-i-said-so,Потому что я так хочу,2007,Because I Said So,https://www.kinonews.ru/movie_13421/because-i-said-so,0.0,$69 485 490,0,['США'],"['комедия', 'мелодрама']",Майкл Леманн,"['Колин Фергюсон', 'Дайан Китон']",
2008,https://www.kinonews.ru/movie_19411/mr-magoriums-wonder-emporium,Лавка чудес,2007,Mr. Magorium`s Wonder Emporium,https://www.kinonews.ru/movie_19411/mr-magoriums-wonder-emporium,6.92,$69 474 661,$65 000 000,"['США', 'Канада']","['комедия', 'семейный', 'фэнтези']",Зак Хелм,"['Тед Лудзик', 'Натали Портман']",93 мин
2009,https://www.kinonews.ru/movie_2983/the-other-boleyn-girl,Еще одна из рода Болейн,2008,The Other Boleyn Girl,https://www.kinonews.ru/movie_2983/the-other-boleyn-girl,8.29,$69 461 164,$35 000 000,"['Великобритания', 'США']","['драма', 'исторический', 'мелодрама']",Джастин Чадвик,"['Скарлетт Йоханссон', 'Натали Портман']",115 мин
2010,https://www.kinonews.ru/movie_3380/the-adventures-of-sharkboy-and-lavagirl-3-d,Приключения Шаркбоя и Лавы,2005,The Adventures of Sharkboy and Lavagirl 3-D,https://www.kinonews.ru/movie_3380/the-adventures-of-sharkboy-and-lavagirl-3-d,4.47,$69 425 966,0,['США'],"['боевик', 'приключения', 'семейный', 'фэнтези']",Роберт Родригес,"['Тэйлор Лотнер', 'Тэйлор Дули']",
2011,https://www.kinonews.ru/movie_29386/without-a-paddle,Трое в каноэ,2004,Without a Paddle,https://www.kinonews.ru/movie_29386/without-a-paddle,7.4,$69 397 368,$19 000 000,['США'],"['комедия', 'приключения']",Стивен Брилл,"['Берт Рейнолдс', 'Сет Грин']",
2012,https://www.kinonews.ru/movie_536/license-to-wed,Лицензия на брак,2007,License to Wed,https://www.kinonews.ru/movie_536/license-to-wed,6.75,$69 307 224,$20 000 000,"['США', 'Австралия']","['комедия', 'мелодрама']",Кен Куопис,"['Робин Уильямс', 'Кристин Тейлор']",
2013,https://www.kinonews.ru/movie_19153/babe-pig-in-the-city,Бэйб: Поросенок в городе,1998,Babe: Pig in the City,https://www.kinonews.ru/movie_19153/babe-pig-in-the-city,6.93,$69 131 860,$90 000 000,['Австралия'],"['детский', 'драма', 'приключения', 'семейный']",Джордж Миллер,"['Наоми Уоттс', 'Хьюго Уивинг']",97 мин
2014,https://www.kinonews.ru/movie_7211/the-men-who-stare-at-goats,Безумный спецназ,2009,The Men Who Stare at Goats,https://www.kinonews.ru/movie_7211/the-men-who-stare-at-goats,6.51,$69 095 771,$25 000 000,"['США', 'Великобритания']","['военный', 'комедия']",Грант Хеслов,"['Джордж Клуни', 'Юэн МакГрегор']",94 мин
2015,https://www.kinonews.ru/movie_99571/anna-karenina,Анна Каренина,2012,Anna Karenina,https://www.kinonews.ru/movie_99571/anna-karenina,7.7,$68 929 150,0,['Великобритания'],"['драма', 'мелодрама']",Джо Райт,"['Донал Глисон', 'Джуд Лоу']",129 мин
2016,https://www.kinonews.ru/movie_7472/taxi,Нью-Йоркское такси,2004,Taxi,https://www.kinonews.ru/movie_7472/taxi,4.62,$68 895 435,$25 000 000,"['США', 'Франция']","['боевик', 'комедия', 'криминал']",Тим Стори,"['Куин Латифа', 'Джон Красински']",97 мин
2017,https://www.kinonews.ru/movie_194/conan-the-barbarian,Конан - варвар,1982,Conan the Barbarian,https://www.kinonews.ru/movie_194/conan-the-barbarian,7.6,$68 851 475,$20 000 000,['США'],"['боевик', 'приключения', 'фэнтези']",Джон Милиус,"['Арнольд Шварценеггер', 'Джеймс Эрл Джонс']",129 мин
2018,https://www.kinonews.ru/movie_30718/john-tucker-must-die,"Сдохни, Джон Такер!",2006,John Tucker Must Die,https://www.kinonews.ru/movie_30718/john-tucker-must-die,7.11,$68 821 644,$18 000 000,"['США', 'Канада']","['комедия', 'мелодрама']",Бетти Томас,"['Бриттани Сноу', 'Пенн Бэджли']",
2019,https://www.kinonews.ru/movie_104/don-juan-demarco,Дон Жуан де Марко,1994,Don Juan DeMarco,https://www.kinonews.ru/movie_104/don-juan-demarco,8.31,$68 792 531,$25 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Джереми Левин,"['Марлон Брандо', 'Джонни Депп']",97 мин
2020,https://www.kinonews.ru/movie_520/witness,Свидетель,1985,Witness,https://www.kinonews.ru/movie_520/witness,8.55,$68 706 993,$12 000 000,['США'],"['драма', 'мелодрама', 'триллер']",Питер Уир,"['Харрисон Форд', 'Вигго Мортенсен']",
2021,https://www.kinonews.ru/movie_1148/the-sweetest-thing,Милашка,2002,The Sweetest Thing,https://www.kinonews.ru/movie_1148/the-sweetest-thing,5.89,$68 696 770,$43 000 000,['США'],"['комедия', 'мелодрама']",Роджер Камбл,"['Кэмерон Диаз', 'Томас Джейн']",
2022,https://www.kinonews.ru/movie_13543/letters-from-iwo-jima,Письма с Иводзимы,2006,Letters from Iwo Jima,https://www.kinonews.ru/movie_13543/letters-from-iwo-jima,8.0,$68 673 228,$15 000 000,['США'],"['военный', 'драма', 'исторический']",Клинт Иствуд,"['Кен Ватанабе', 'Казунари Ниномия']",
2023,https://www.kinonews.ru/movie_110117/the-hive,Тревожный вызов,2013,The Call,https://www.kinonews.ru/movie_110117/the-hive,7.77,$68 572 631,$13 000 000,['США'],"['драма', 'криминал', 'триллер', 'ужасы']",Брэд Андерсон,"['Эбигейл Бреслин', 'Холли Берри']",94 мин
2024,https://www.kinonews.ru/movie_3575/looney-tunes-back-in-action,Луни Тюнз: Снова в деле,2003,Looney Tunes: Back in Action,https://www.kinonews.ru/movie_3575/looney-tunes-back-in-action,6.68,$68 514 844,$80 000 000,"['Германия', 'США']","['комедия', 'мультфильм', 'приключения', 'семейный']",Джо Данте,"['Стив Мартин', 'Брендан Фрейзер']",91 мин
2025,https://www.kinonews.ru/movie_38644/thir13en-ghosts,Тринадцать привидений,2001,Thir13en Ghosts,https://www.kinonews.ru/movie_38644/thir13en-ghosts,7.85,$68 467 960,$42 000 000,"['США', 'Канада']","['детектив', 'триллер', 'ужасы']",Стив Бек,"['Тони Шэлуб', 'Ф. Мюррэй Абрахам']",
2026,https://www.kinonews.ru/movie_223262/pokemon-3-the-movie,Покемон 3,2000,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,https://www.kinonews.ru/movie_223262/pokemon-3-the-movie,7.0,$68 411 275,$16 000 000,['Япония'],"['аниме', 'боевик', 'мультфильм', 'приключения', 'семейный', 'фэнтези']","Майкл Хэйни, Кунихико Юяма","['Рика Мацумото', 'Вероника Тейлор']",
2027,https://www.kinonews.ru/movie_34292/purple-rain,Пурпурный дождь,1984,Purple Rain,https://www.kinonews.ru/movie_34292/purple-rain,9.5,$68 392 977,$7 200 000,['США'],"['драма', 'мелодрама', 'музыка', 'мюзикл']",Альберт Магноли,"['Принц', 'Аполлония Котеро']",111 мин
2028,https://www.kinonews.ru/movie_26/the-x-files-i-want-to-believe,Секретные материалы: Хочу верить,2008,The X Files: I Want to Believe,https://www.kinonews.ru/movie_26/the-x-files-i-want-to-believe,7.06,$68 369 404,$30 000 000,"['США', 'Канада']","['детектив', 'криминал', 'фантастика']",Крис Картер,"['Дэвид Духовны', 'Джиллиан Андерсон']",
2029,https://www.kinonews.ru/movie_6075/ghost-ship,Корабль-призрак,2002,Ghost Ship,https://www.kinonews.ru/movie_6075/ghost-ship,7.18,$68 349 884,$20 000 000,"['США', 'Австралия']","['приключения', 'триллер', 'ужасы']",Стив Бек,"['Гэбриел Бирн', 'Джулианна Маргулис']",
2030,https://www.kinonews.ru/movie_3476/open-range,Открытый простор,2003,Open Range,https://www.kinonews.ru/movie_3476/open-range,8.0,$68 296 293,$22 000 000,['США'],"['боевик', 'вестерн', 'мелодрама']",Кевин Костнер,"['Роберт Дюваль', 'Кевин Костнер']",
2031,https://www.kinonews.ru/movie_97209/neighborhood-watch,Дружинники,2012,The Watch,https://www.kinonews.ru/movie_97209/neighborhood-watch,6.21,$68 267 862,$68 000 000,['США'],"['комедия', 'фантастика']",Акива Шаффер,"['Джона Хилл', 'Бен Стиллер']",
2032,https://www.kinonews.ru/movie_99700/moonrise-kingdom,Королевство полной луны,2012,Moonrise Kingdom,https://www.kinonews.ru/movie_99700/moonrise-kingdom,8.21,$68 263 166,$16 000 000,['США'],"['драма', 'комедия']",Уэс Андерсон,"['Брюс Уиллис', 'Эдвард Нортон']",94 мин
2033,https://www.kinonews.ru/movie_36388/saw-vi,Пила 6,2009,Saw VI,https://www.kinonews.ru/movie_36388/saw-vi,7.78,$68 233 629,$11 000 000,"['Канада', 'США', 'Великобритания', 'Австралия']","['детектив', 'криминал', 'триллер', 'ужасы']",Кевин Гротерт,"['Афина Карканис', 'Шоуни Смит']",90 мин
2034,https://www.kinonews.ru/movie_5382/frequency,Радиоволна,2000,Frequency,https://www.kinonews.ru/movie_5382/frequency,8.54,$68 106 245,$31 000 000,['США'],"['драма', 'криминал', 'триллер', 'фантастика']",Грегори Хоблит,"['Деннис Куэйд', 'Майкл Сера']",118 мин
2035,https://www.kinonews.ru/movie_10467/todo-sobre-mi-madre,Все о моей матери,1999,All About My Mother,https://www.kinonews.ru/movie_10467/todo-sobre-mi-madre,7.43,$67 872 296,0,"['Франция', 'Испания']","['драма', 'комедия']",Педро Альмодовар,"['Пенелопа Крус', 'Сесилия Рот']",
2036,https://www.kinonews.ru/movie_32863/boogie-boy,Буги Бой,1998,Boogie Boy,https://www.kinonews.ru/movie_32863/boogie-boy,6.5,$67 837 547,$5 000 000,['США'],"['криминал', 'триллер']",Крэйг Хаманн,"['Марк Дакаскос', 'Эмили Ллойд']",
2037,https://www.kinonews.ru/movie_1859/austin-powers-international-man-of-mystery,Остин Пауэрс: Человек-загадка международного масштаба,1997,Austin Powers: International Man of Mystery,https://www.kinonews.ru/movie_1859/austin-powers-international-man-of-mystery,6.91,$67 683 989,$16 500 000,"['США', 'Германия']","['боевик', 'комедия', 'криминал', 'приключения']",Джей Роач,"['Майк Майерс', 'Элизабет Херли']",
2038,https://www.kinonews.ru/movie_1546/sudden-impact,Внезапный удар,1983,Sudden Impact,https://www.kinonews.ru/movie_1546/sudden-impact,7.75,$67 642 693,0,['США'],['боевик'],Клинт Иствуд,"['Клинт Иствуд', 'Майкл В. Гаццо']",
2039,https://www.kinonews.ru/movie_1060/bandits,Бандиты,2001,Bandits,https://www.kinonews.ru/movie_1060/bandits,7.08,$67 631 903,$75 000 000,['США'],"['драма', 'комедия', 'криминал', 'мелодрама']",Барри Левинсон,"['Брюс Уиллис', 'Кейт Бланшетт']",123 мин
2040,https://www.kinonews.ru/movie_255675/horse-soldiers,Кавалерия,2018,12 Strong,https://www.kinonews.ru/movie_255675/horse-soldiers,5.59,$67 450 815,$35 000 000,['США'],"['боевик', 'военный', 'драма', 'исторический']",Николай Фьюлси,"['Крис Хемсворт', 'Эльза Патаки']",130 мин
2041,https://www.kinonews.ru/movie_42266/the-next-three-days,Три дня на побег,2010,The Next Three Days,https://www.kinonews.ru/movie_42266/the-next-three-days,8.06,$67 448 651,$30 000 000,['США'],"['драма', 'криминал', 'мелодрама', 'триллер']",Пол Хаггис,"['Рассел Кроу', 'Элизабет Бэнкс']",133 мин
2042,https://www.kinonews.ru/movie_2674/broadcast-news,Теленовости,1987,Broadcast News,https://www.kinonews.ru/movie_2674/broadcast-news,6.0,$67 330 500,$20 000 000,['США'],"['драма', 'комедия', 'мелодрама']",Джеймс Л. Брукс,"['Джек Николсон', 'Джон Кьюсак']",
2043,https://www.kinonews.ru/movie_6354/star-trek-nemesis,Звездный путь: Возмездие,2002,Star Trek: Nemesis,https://www.kinonews.ru/movie_6354/star-trek-nemesis,7.77,$67 312 826,$60 000 000,['США'],"['боевик', 'триллер', 'фантастика']",Стюарт Бейрд,"['Рон Перлман', 'Патрик Стюарт']",
2044,https://www.kinonews.ru/movie_12410/the-little-rascals,Маленькие негодяи,1994,The Little Rascals,https://www.kinonews.ru/movie_12410/the-little-rascals,0.0,$67 308 282,0,['США'],"['комедия', 'мелодрама', 'семейный']",Пенелопа Сфирис,"['Эшли Олсен', 'Мэри-Кейт Олсен']",
2045,https://www.kinonews.ru/movie_29725/boogeyman,Бугимен,2005,Boogeyman,https://www.kinonews.ru/movie_29725/boogeyman,5.92,$67 192 859,$20 000 000,"['США', 'Новая Зеландия', 'Германия']","['детектив', 'драма', 'триллер', 'ужасы']",Стефен Т. Кэй,"['Эмили Дешанель', 'Люси Лоулесс']",89 мин
2046,https://www.kinonews.ru/movie_1698/coal-miners-daughter,Дочь шахтера,1980,Coal Miner`s Daughter,https://www.kinonews.ru/movie_1698/coal-miners-daughter,0.0,$67 182 787,0,['США'],"['биографический', 'драма', 'музыка']",Майкл Эптид,"['Томми Ли Джонс', 'Сисси Спейсек']",
2047,https://www.kinonews.ru/movie_18120/joan-of-arc,Жанна Д`Арк,1999,Joan of Arc,https://www.kinonews.ru/movie_18120/joan-of-arc,6.58,$66 976 317,$85 000 000,['Франция'],"['биографический', 'драма', 'исторический', 'приключения']",Люк Бессон,"['Дастин Хоффман', 'Фэй Данауэй']",148 мин
2048,https://www.kinonews.ru/movie_7640/when-a-stranger-calls,Когда звонит незнакомец,2006,When a Stranger Calls,https://www.kinonews.ru/movie_7640/when-a-stranger-calls,8.0,$66 966 987,$15 000 000,['США'],"['триллер', 'ужасы']",Саймон Уэст,"['Лэнс Хенриксен', 'Кларк Грегг']",
