,url,description
2429,https://www.kinonews.ru/movie_7663/timeline, Далекое высокотехнологичное будущее. Группа ученых  отправляется в опасное путешествие в прошлое – во Францию ХІV века.
2430,https://www.kinonews.ru/movie_4164/the-transporter,"Фрэнк Мартин перевозит любые грузы и делает свою работу конфиденциально, быстро и качественно. Но однажды его грузом становится дочь видного китайского мафиозо.Идея фильма возникла после серии 8-минутных рекламных фильмов компании BMW под названием ""Прокат"", режиссерами которых стали Гай Ричи, Вонг Кар Вай, Джон Ву и др."
2431,https://www.kinonews.ru/movie_960/jungle-fever,"У женатого афроамериканца появляются мысли об измене - его выбор пал на белую девушку с работы. Он понимает, что расовые различия еще более усложнят и так запрещенные отношения. Продолжительность: 132 мин. "
2432,https://www.kinonews.ru/movie_89992/soul-surfer,"Автобиографический фильм о жизни молодой серфингистки Бетани Гамильтон, которая в 13 лет потеряла левую руку, в результате нападения акулы, но не отчаялась, а продолжила свое увлечение и даже стала выступать в крупных соревнованиях, наравне с обычными серферами."
2433,https://www.kinonews.ru/movie_1987/wall-street,"Бад Фокс был биржевым маклером с 80-х годов. Он всегда мечтал достичь вершины и перестать быть одним из сотни. И однажды Баду улыбается удача - он встречается с Гордоном Гекко, ""богом"" финансовой биржи, исповедующим лишь одну истину - ""Жадность - это хорошо"". И вскоре Бад начинает новую жизнь: быстрые деньги, разные женщины... Но новая жизнь не казалось семье Бада привлекательной."
2434,https://www.kinonews.ru/movie_280534/richard-jewell,"Фильм рассказывает историю Ричарда Джуэлла, который на Олимпийских играх 1996 года в Атланте работал простым охранником. Сотни людей обязаны ему жизнью, когда, увидев рюкзак с бомбой, он сумел многих эвакуировать. Но по какой-то страшной несправедливости, через несколько дней после происшествия, все пресса превращает его в террориста и начинает поливать грязью..."
2435,https://www.kinonews.ru/movie_28411/west-side-story,Мюзикл про двух влюбившихся друг в друга подростков из соперничающих нью-йоркских банд. 
2436,https://www.kinonews.ru/movie_6596/welcome-home-roscoe-jenkins," Успешный ведущий популярного американского ток-шоу покидает Лос-Анджелес,  чтобы воссоединиться с проживающей в «Глубоком Юге» (самые южные штаты) семьей.   "
2437,https://www.kinonews.ru/movie_20114/we-are-marshall,"Фильм рассказывает о реальных событиях 70-го года, когда в авиакатастрофе погибает 75 человек, а среди них практически весь состав футбольной команды университета Маршалл города Хантингтона, в том числе и тренеры. Но тренер Джек Ленджиел решает возродить футбол в городе, погруженном в траур. Вместе со своим напарником Рэдом Джек принимается за дело. "
2438,https://www.kinonews.ru/movie_13790/harold-i-kumar-escape-from-guantanamo-bay," Увлекательные приключения двух травокуров, бегущих от  властей, которые заподозрили в них террористов, после того, как они попытались  пронести кальян на борт направляющегося в Амстердам самолета."
2439,https://www.kinonews.ru/movie_13218/the-great-outdoors,"Чет везет жену Конни и двоих своих сыновей на кемпинг в район чудесного озера и тихого леса. Хотя родные и не разделяют его надежд, Чет планирует сблизиться с детьми и наладить отношения с женой. Но тут на его идиллической полянке появляется семья сестры Конни: Кейт, ее богатый муж и двое дочек. Похоже, что отдых превратится в нескончаемое выяснение отношений."
2440,https://www.kinonews.ru/movie_2905/a-river-runs-through-it,"Норман и Пол выросли в районе гор Монтаны. Они всю свою жизнь были вместе, но они абсолютно не похожие по характеру люди. И есть только одна вещь в мире, способная примирить их - любовь к рыбной ловле."
2441,https://www.kinonews.ru/movie_44350/the-master-of-disguise,В совершенстве владеющий искусством перевоплощения итальянский официант сражается с бессердечным злым гением. 
2442,https://www.kinonews.ru/movie_2048/huo-yuan-jia,"Эпическая сага о легендарном мастере боевых искусств Хо Юане, которому пришлось познать славу, гордыню, изгнание и любовь.После выхода фильма один из правнуков настоящего Хо Юаня потребовал извинений за недостоверно показанную историю жизни его прадеда, но не получил его, так как фильм лишь частично основан на биографии мастера."
2443,https://www.kinonews.ru/movie_10988/in-the-bedroom,"Фловерс - обычная семья: отец - городской врач, мать - учительница, возглавляющая школьный хор, а сын, Мэтт, проходит первый год обучения в колледже. Проблема в том, что любовница Фрэнка, Натали, еще не завершила до конца бракоразводный процесс. А ее ревнивый почти бывший муж приходит в ярость от мысли, что у нее может быть кто-то другой. И в один прекрасный день его терпение лопнуло, и он решил выяснить, кто в этой жизни для Натали важнее: он или ее молодой любовник Фрэнк. "
2444,https://www.kinonews.ru/movie_2362/orange-county," Главный герой картины – талантливый молодой человек Шон,  вдохновленный книгой легендарного преподавателя Стенфордского университета,  решает стать писателем, однако из-за ошибки человека ответственного за передачу  данных об учащихся из школы в университеты, под его именем в приемную комиссию  попадают документы заядлого двоечника. После ряда неудачных попыток исправить  сложившуюся ситуацию на месте, Шон вместе со своей подругой и  братцем-отморозком отправляется в университет, надеясь успеть устранить  недоразумение до окончания приема документов."
2445,https://www.kinonews.ru/movie_4507/the-edge,"В Аляску на проведение фотосъемок, по рекомендации профессионального фотографа Роберта Грина, отправляется миллиардер Чарльз Морс со своей молодой красивой женой. Но их самолет терпит крушение. Пилот погибает и они втроем остаются наедине с дикой природой, где им предстоит каждый день бороться за свое существование, полагаясь только друг на друга. Но через какое-то время Чарльз начинает подозревать свою жену в любовной связи с Робертом..."
2446,https://www.kinonews.ru/movie_6681/boogie-nights,"Эдди Адамс мешал коктейли в ночном клубе, пока не встретил Джека Хорнера, продюсера из порно мира. Эдди получил выгодное предложение и стал не просто Эдди - а Диком Диггером! Правда, даже сладкие 70е когда-нибудь да завершаются... и бывшим ""звездам"" нужно искать новое место в новом десятилетии."
2447,https://www.kinonews.ru/movie_19101/freedom-writers," Учительница английского языка преподает в калифорнийской школе, где учатся дети разных национальностей. Бандитские традиции городка не способствуют поддержанию хорошей дисциплины в школе, для большинства учащихся которой английский язык родным не является..."
2448,https://www.kinonews.ru/movie_229257/gifted,"Герой фильма - Фрэнк Адлер - прилагает все усилия к тому, чтобы поддержать свою племянницу в трудное время, когда она осталась без матери. Желая развить талант необыкновенной девочки, главный герой пытается взять над ней опеку. Однако все не так просто и ему придется доказать свое право на опекунство в суде."
2449,https://www.kinonews.ru/movie_11748/see-spot-run, Приключения пса-суперагента по кличке Спот. 
2450,https://www.kinonews.ru/movie_209501/legend,Два гангстера Рональд и Реджинальд терроризируют Лондон в 50-х и 60-х годах 20-го века
2451,https://www.kinonews.ru/movie_1770/glory-road,"1966 год, США, штат Техас. Основанная на реальных событиях история тренера студенческой баскетбольной команды Дона Хэскинса, который, решившись на революционный для того времени шаг, набрал в команду темнокожих игроков."
2452,https://www.kinonews.ru/movie_21907/a-lot-like-love," Познакомившиеся во время перелета из Лос-Анджелеса в  Нью-Йорк Оливер и Эмили приходят к выводу, что они однозначно не подходят друг  другу. Тем не менее, в течение 7 последующих лет они время от времени  встречаются вновь. Со временем их дружеские отношения перерастают в нечто  большее."
2453,https://www.kinonews.ru/movie_908/basic,"Во время учения рейнджеров в джунглях Панамы пропали сержант Уэст и несколько человек из его отряда. За расследование берется опытный спецагент Том Харди.Сэмюэл Л. Джексон - страстный фанат гольфа. Поэтому в свой контракт актер внес пункт, согласно которому продюсеры фильма обязались купить ему членство в гольф-клубе г. Джексонвиль, в котором проходили съемки."
2454,https://www.kinonews.ru/movie_17910/siu-lam-juk-kau,"Молодой последователь Шаолиня воссоединяется со своими  приунывшими братьями, чтобы создать успешную футбольную команду, ключевым  преимуществом которой станут их познания в боевых искусствах. "
2455,https://www.kinonews.ru/movie_45538/cabaret,"Работающая на подмостках кабаре в Германии времен Веймарской республики американская певица флиртует с двумя мужчинам, в то время как вокруг них набирает силу нацистская партия. "
2456,https://www.kinonews.ru/movie_1542/heartbreak-ridge,"Сержант  Том Хайвэй, закаленный ветеран Корейской и Вьетнамской войн. Он возвращается в США, его ждет служба в составе корпуса морской пехоты США. Но его ждет непонимание со стороны сослуживцев, он для них - ""анахронизм"". Том не знает жизни вне войны, и ""мир"" для него новое понятие."
2457,https://www.kinonews.ru/movie_11404/oliver-twist,"Лондон. 19-й век. Оливер Твист - мальчик без родителей, живет на улице, зарабатывая на жизнь воровством под руководством маститого вора по имени Фэджин. Однажды Оливера ловят на месте преступления. Но, поймавший его мистер Браунлоу, вместо того, чтобы сурово наказать воришку, решает взять мальчика на перевоспитание..."
2458,https://www.kinonews.ru/movie_2982/brothers,"На войну в Афганистан отправляется Сэм Кехилл.  Дома у него остаются жена Грэйс и дети. Своего младшего брата Томми Сэм просит присмотреть за своей семьей в свое отсутствие.Вскоре из Афганистана приходит неожиданное известие, что Сэм Кехилл числится пропавшим без вести, а через некоторое время у Томми и Грэйс вспыхивают чувства друг к другу.Но вдруг Сэм возвращается домой... "
2459,https://www.kinonews.ru/movie_117739/8-women,"Скоро рождество. Для встречи праздника члены семьи собираются в уютном доме. Но хозяин умирает насильственной смертью. Восемь женщин, отрезанных от окружающего мира декабрьским снегопадом, начинают собственное расследование. У каждой из них есть мотив и в тоже время доказательства своей невиновности. Так кто же убийца?"
2460,https://www.kinonews.ru/movie_43373/my-name-is-khan,"Страдающий от особой формы аутизма Ризван Кхан, прибывший в США из Индии, несмотря на протесты семьи, женится на своей возлюбленной – матери одиночке Мандире. После теракта 11 сентября 2001 года, когда отношение к мусульманам в США резко ухудшаются, их отношения дают трещину. Чтобы вернуть свою любовь Кхан отправляется в путешествие, намереваясь лично встретиться с президентом США, для которого у него заготовлено сообщение."
2461,https://www.kinonews.ru/movie_39110/blue-thunder,"Пилот самого современного и совершенного вертолета ""Голубой гром"", напичканного лучшей техникой и оружием, специально созданного для защиты улиц Лос-Анджелеса от преступников, узнает о крупном заговоре высокопоставленных чиновников города. И теперь ему надо сделать все, чтобы защитить себя и разоблачить заговорщиков."
2462,https://www.kinonews.ru/movie_70661/bodyguards-and-assassins,"Находящаяся у власти вдовствующая императрица Цыси желает любой ценой избавиться от поддерживаемого народом Сунь Вэня, подбивающего народ свергнуть правящую династию Цин."
2463,https://www.kinonews.ru/movie_310580/sado,"1762 год, Чосон. Король Ёнджо правит уже более 37 лет. Унаследовать престол должен его сын – принц Садо. Искусство правления Ёнджо воспринимает как самую серьёзную ответственность и поэтому требования к наследнику он предъявляет самые высокие. Но взрослея, Садо как преемник, способный руководить государством, сильно падает в глазах Ёнджо. Возникает многолетняя взаимная неприязнь друг к другу, которая приводит к покушению на жизнь Ёнджо со стороны Садо. Король, неспособный по закону собственноручно убить сына, заточает того в деревянный ящик из-под риса. Сжалится ли отец на помилование или ненависть и строгое следование регламенту трона возьмёт своё?"
2464,https://www.kinonews.ru/movie_5981/white-nights,"Николай Раченко - балетный танцор, восемь лет назад бежавший из Советского Союза на Запад. Из-за несчастного случая самолет, в котором он летел, садится на территорию ненавистной ему России. КГБ инициировало серьезную поломку, Николая просят на время остаться в стране. Его селят в одну квартиру с американским эмигрантом Раймондом, который призван вести слежку. Но Раченко не собирается верить уговором, он готов вновь бежать прочь из Союза."
2465,https://www.kinonews.ru/movie_2151/dirty-rotten-scoundrels,"Два попытавшихся поработать вместе мошенника, понимают, что  город, в котором они промышляют слишком тесен для них двоих. Чтобы выяснить, кто  должен уйти они заключают пари на то, кто быстрее справится с задачей по  охмурению состоятельной незнакомки."
2466,https://www.kinonews.ru/movie_584/the-fisher-king,"Диджей Джек Лукас бросил работу и запил после того, как какой-то ненормальный, прослушав его радиопередачу, устроил массовую резню в баре. Три года спустя Джек знакомится с бродягой Пэрри, жена которого погибла в том баре.Этот фильм стал первым у режиссера Терри Гиллиама, в котором не снимался ни один из членов его комик-группы ""Монти Пайтон""."
2467,https://www.kinonews.ru/movie_51549/oh-god,Бог предстает перед помощником менеджера в бакалейной лавке в образе добродушного старичка. Всемогущий выбрал его на должность своего посыльного в современном мире. 
2468,https://www.kinonews.ru/movie_260896/overlord,"История американских солдат, оказавшихся в тылу врага в день ""Д"", когда началась операция по высадке союзников в Нормандии. Им предстоит столкнуться не только с фашистами, но и с жуткими результатами их экспериментов."
2469,https://www.kinonews.ru/movie_13723/never-back-down,"Вскоре после переезда на новое место, избитый и униженный одним из местных ребят, главный герой, по совету своего одноклассника, записывается в ученики к преподавателю уникальной, в своем роде, системы боевых искусств."
2470,https://www.kinonews.ru/movie_6585/set-it-off,"В центре картины четыре подруги из негритянского квартала Лос-Анджелеса, которые, устав от нищеты и несправедливости, решают заняться ограблениями банков."
2471,https://www.kinonews.ru/movie_2753/wimbledon,"Питер - теннисист-неудачник, занимающий последнее место в рейтинге игроков. Но он получает место в турнире Уимблдон. Это его последний шанс доказать миру свою профпригодность. На турнире Питер влюбляется в звезду американского тенниса, и эта любовь вдохновляет его на спортивные подвиги."
2472,https://www.kinonews.ru/movie_622/gremlins-2-the-new-batch,"Целая армия маленьких монстров решила развлечься, захватив современный офисный небоскреб. Люди готовы объединиться в борьбе с зелеными монстрами, раздраженными попаданием на них воды."
2473,https://www.kinonews.ru/movie_24492/gridiron-gang,"История о том, как командная игра в футбол под руководством небезразличного тренера помогла группе трудных подростков обрести уверенность в себе и встать на путь исправления . "
2474,https://www.kinonews.ru/movie_27123/whale-rider," Они жили на восточном побережье Новой Зеландии. Они верили, что прошлое их растягивается на тысячи лет в прошлое лишь к одному предку. Когда-то, каноэ того человека перевернулось, и до берега он смог добраться благодаря киту, донесшему его до земли на своей спине.  Но однажды в их патриархальном обществе появилась Пай, девушка, которая считала, что кровь их предка передается не только мужчинам, и претендовала не просто на равноправное отношение, но и на место лидера племени. "
2475,https://www.kinonews.ru/movie_2046/tau-ming-chong,"Действие картины разворачивается во время Восстания Тайпинов, в 1860 году. Генерал, чудом выживший в смертельной схватке с вражеским войском, встречает двух разбойников, совершающих набеги на повстанческие отряды, чтобы обеспечивать пищей людей в их лагере, страдающих от голода. Они дают друг другу клятву на крови, жить и сражаться вместе и до конца, и вступают в армию, противоборствующую тайпинцам."
2476,https://www.kinonews.ru/movie_18625/fly-me-to-the-moon,Три молодые мухи «зайцами» пробираются на борт направляющегося на луну шаттла. 
2477,https://www.kinonews.ru/movie_1273/peggy-sue-got-married,"Ей 43. Она - мать, домохозяйка, разведенная и одинокая... Но ей выпадает уникальный шанс: она может вернуться в свое прошлое и изменить все, создать новое настоящее, но стоит ли ей это делать?"
2478,https://www.kinonews.ru/movie_93916/shark-night-3d,"Выходные в доме у озера превращаются в ночной кошмар для  семерых отдыхающих, подвергшихся нападению со стороны гигантской пресноводной  акулы. "
2479,https://www.kinonews.ru/movie_30925/undercover-brother," Суперагент в стиле диско и его сногсшибательные помощницы должны помешать суперзлодею, намеревающемуся сорвать предвыборную компанию чернокожего кандидата."
2480,https://www.kinonews.ru/movie_3795/leatherheads," В 1925 году предприимчивому профессиональному игроку в  американский футбол удается убедить буквально созданного для этой игры, но  считающего себя выше этого парня, играть за его команду. Тем самым спасти находящуюся  на грани развала лигу."
2481,https://www.kinonews.ru/movie_1395/tequila-sunrise,"Когда-то они были закадычными друзьями, а теперь судьба развила их по  разные стороны. Ник — преуспевающий полицейский, получивший недавно  повышение и работающий в отделе по борьбе с наркотиками. Мак — бывший  наркодилер, отошедший от криминальных дел и ведущий в настоящий момент  законопослушный образ жизни. Впрочем Ник не очень верит своему другу  детства и поэтому пристально наблюдает за каждым его шагом. На самом ли  деле Мак завязал с наркобизнесом или же он ловко вводит полицию в  заблуждение?"
2482,https://www.kinonews.ru/movie_539/man-of-the-year,"Комик, всю жизнь занимавшийся политической сатирой, решает сам балотироваться в президенты США. И из-за сбоя в компьютерной программе, отвечающей за подсчет голосов, становится им.Персонаж Робина Уильямса частично списан со знаменитых американских комиков Джона Стюарта и Стивена Колберта, которых их поклонники неоднократно призывали балотироваться в президенты."
2483,https://www.kinonews.ru/movie_2385/happy-gilmore,"История о парне с детства мечтавшего играть в хоккей. Но увы, его способности сильно бить, для успешной игры было не достаточно. И вот его заметил немолодой уже тренер, решив развить его способности для игры в гольф. Выигрывая  турнир,  Гилмор сможет неплохо заработать, вот только тренеру нужно научить парня сдерживать гнев, ведь сильно бить по мячу – не самое главное."
2484,https://www.kinonews.ru/movie_11369/how-to-make-an-american-quilt,"Финн - студентка Беркли. На каникулы она отправляется за город, чтобы провести несколько тихих недель в обществе своей бабушки. Она пишет диплом, а бабушка вместе с подругами шьет бесконечное лоскутное одеяло. Разговоры старых подруг вскоре заинтересовывают Финн куда больше ее диплома. И теперь она пытается по-настоящему разобраться в себе и найти свой путь, а не ответить на задачи дипломной работы."
2485,https://www.kinonews.ru/movie_275791/midsommar,"Небольшая группа американских туристов отправляется отдыхать на природу. По пути они попадают в шведскую деревеньку, где проводится какой-то обряд. Вроде бы все мило и красиво. Но туристы и не подозревают с каким кошмаром им придется столкнуться."
2486,https://www.kinonews.ru/movie_5871/the-mirror-has-two-faces,"Роуз и Грегори - два профессора из Колумбийского университета. Он ищет идеальную жену, она пытается убедить себя в том, что она женщина, абсолютно лишенная привлекательных черт. Однажды, когда Грегори уехал в командировку, Роуз решила заняться собой. И когда они вновь встретились, произошла та самая химия, без которой их жизнь была скучна, как старый учебник физики."
2487,https://www.kinonews.ru/movie_7221/arlington-road,"Майкл Фарадей - профессор истории и отец-одиночка, жена которого погибла во время одного из рейдов ФБР против экстремистов правого толка, спровоцированного терактом в Сент-Луисе. Однажды он спасает мальчика по имени Брэйди, который оказывается сыном соседей из дома напротив. Между семьями завязывается дружба, а Оливер Лэнг - отец Брэйди - даже уговаривает Фарадея отправить его сына вместе со своим в летний лагерь скаутов.Однако постепенно Фарадей начинает обнаруживать нестыковки в биографии Лэнга, что побуждает его начать собственное расследование. К своему ужасу он обнаруживает, что прошлое нового соседа гораздо менее лицеприятно, чем тот рассказывал. И чем глубже он погружается в эту историю, тем страшнее оказываются подробности, способные самым натуральным образом отразиться на текущей жизни самого Майкла..."
2488,https://www.kinonews.ru/movie_9161/volkodav-iz-roda-serykh-psov,"Волкодав - единственный выживший из племени Серых Псов. Он отправляется в сложное путешествие, в рудники, чтобы убить повинного во всем Людоеда. Волкодаву удается спасти двухпленников: мудреца Тилорна и рабыню Ниилит. Сопровождая их, он отправляется в Галирад. Но в городе не самые светлые времена. Волкодав вновь втянут в битву..."
2489,https://www.kinonews.ru/movie_22235/poltergeist-ii-the-other-side,"Семья Фрилинг переезжает к Матери Дианы, чтобы помочь ей пережить травму после похищения Кэрол Энн дикими зверем. Но если казалось, что чудовище исчезло в прошлом, то это лишь иллюзия. Ужас возвращается."
2490,https://www.kinonews.ru/movie_3589/grand-canyon,"Каждый мечтает об ангеле хранителе. И не обязательно ждать волшебного существа, которое спуститься с неба в потоке света. Иногда они могут оказаться такими же людьми. Ангелом может быть твой друг или случайный прохожий. Нужно просто не переставать в него верить."
2491,https://www.kinonews.ru/movie_10864/breach," Основанный на реальных событиях фильм, повествующий о молодом, но очень талантливом агенте ФБР, вступившем в неравную «схватку» со своим начальником, завербованным советской разведкой."
2492,https://www.kinonews.ru/movie_998/pee-wees-big-adventure,"Пи-Ви большой ребенок. Его дом полон игрушками, компьютерными гаджетами и другими ничего не значащими, но забавными вещичками. Но его гордость - это сияющий на солнце велосипед. Закляты враг Пи-Ви Френсис Бакстон. Эта злая, вредная девочка выкрадывает велосипед. И впервые в своей жизни Пи-Ви вынужден настолько далеко уйти от дома, чтобы вернуть любимую вещь. Он отправляется в длинное и странное путешествие."
2493,https://www.kinonews.ru/movie_2461/balls-of-fury,"У  талантливого игрока в пинг-понг, покинувшего спорт из-за провала на международном  турнире, появился шанс, любезно предоставленный ЦРУ, вернуться в мир большого  спорта."
2494,https://www.kinonews.ru/movie_1238/falling-down,"Все в жизни Уильяма катится в пропасть. Жарким летом, когда клерки отговариваются от работы, он теряет работу. Во время летних каникул, когда семьи гуляют в парке, судом Уильям получает запрет на свидания с дочерью. Оставшись без ничего, один, он начинает сходить с ума. Единственное что Уильям, как ему кажется, может сделать - это отомстить миру за все нанесенные ему обиды."
2495,https://www.kinonews.ru/movie_279081/underwater,"Команда ученых вынуждена искать безопасный путь на поверхность после того, как произошло странное землетрясение, которое разрушило их подводную лабораторию."
2496,https://www.kinonews.ru/movie_13224/revenge-of-the-nerds,"Парни-полудурки попали в колледж. Ожидая теплого приветствия, они натыкаются на поток подколов и издевательств от парней из ""Альфа"" - братства. Наконец друзья остаются на улице - дом сожжен, а все что у них было - либо испорчено, либо потеряно. А полудурков еще угораздило влюбиться в самых популярных девушек из женской общины.Парни решают создать свое братство и выйти на тропу войны. "
2497,https://www.kinonews.ru/movie_2995/where-the-heart-is, Брошенная парнем во время посещения придорожного супермаркета 17-летняя девушка на восьмом месяце беременности вынуждена некоторое время пожить среди его бесконечных стеллажей. 
2498,https://www.kinonews.ru/movie_905/twisted," Дочь серийного убийцы, офицер полиции Джессика пытается отыскать загадочного преступника, одного за другим убивающего ее бывших любовников."
2499,https://www.kinonews.ru/movie_7658/gamer,"Действие фильма происходит в недалеком будущем. Человечество при помощи технологий контроля над сознанием играет в жестокую игру, манупулируя живыми бойцами, лучшим из которых является Кейбл."
2500,https://www.kinonews.ru/movie_190135/x-mas,"История о веселых приключениях трех старых друзей, отправившихся на поиски лучшей рождественской вечеринки в Нью-Йорке..."
2501,https://www.kinonews.ru/movie_24610/an-american-tail-fievel-goes-west,"Семья Маускевитц, мышей-эмигрантов из России, отправляется в путешествие на Запад США, где согласно слухам можно жить в мире и без котов. Но у них на пути стоят злостные коты, за исключением их друга Тигра, который и становится их сопровождающим в этом нелегком путешествии."
2502,https://www.kinonews.ru/movie_11518/the-indian-in-the-cupboard," О неожиданностях и сюрпризах, преподнесенных малышу Омри подаренными ему на девятилетие старым шкафчиком и маленьким пластиковым индейцем. "
2503,https://www.kinonews.ru/movie_1830/absence-of-malice,"Майкл Колин Галлахер, сын давно умершего босса мафии, является владельцем склада. После неудачного покушения на союзного главу, Галлахер под подозрением. Меган Картер, журналистка, готовая влезть и распутать любое дело - его последняя надежда."
2504,https://www.kinonews.ru/movie_28137/short-circuit,Правительство создает группу экспериментальных боевых  роботов. В результате короткого замыкания один из них становится разумным и  сбегает. 
2505,https://www.kinonews.ru/movie_114131/cop-and-i#189;,"Девону 8 лет, но он уже очень серьезный молодой человек. Он настолько сильно хочет стать  полицейским , что дни напролет просматривает  полицейские  фильмы, выучил почти наизусть все их должностные обязанности, играет со своим другом только в полицию.Однажды Девон становится свидетелем преступления. Теперь он в участке, и чтобы помочь раскрытию дела, его временно берут в штат. Мечты сбываются? "
2506,https://www.kinonews.ru/movie_7230/jagged-edge,"Сан-Франциско. Наследница Пейдж Форрестер зверски убита на удаленном пляже. Ее муж, Джек, потерянный, тяжело-переживающий произошедшее, вскоре находит убийцу любимой. И им оказывается он сам. Джек нанимает Тэдди Бернс - адвоката, не смотря на то, что она многие годы не занималась уголовными делами. Между адвокатом и подзащитным срабатывает определенная химия, и теперь Тэдди защищает любимого ею человека."
2507,https://www.kinonews.ru/movie_2281/bill-i-teds-excellent-adventure,"Билл и Теодор - школьники - недоучки. Они придумывают себе глупые прозвища и мечтают создать настоящую рок-банду. Но пока что им приходится довольствоваться тем, что преподносит реальность. В школе полно проблем, а если не сдать историю, то вообще можно вылететь из школы. В таком случае друзей ждут военные учения...Однажды они находят способ связи с историческими личностями, которые конечно же знают историю получше них. Это настоящая фантастика! "
