,url,name,year,en_name,poster_url,rating,country,genre,director,main_actors,lentgh
0,https://www.kinonews.ru/movie_66203/dune,Дюна,2021,Dune,https://www.kinonews.ru/movie_66203/dune,8.47,"['США', 'Канада']","['драма', 'приключения', 'фантастика']",Дени Вильнев,"['Ребекка Фергюсон', 'Зендая']",155 мин
1,https://www.kinonews.ru/movie_287729/zack-snyders-justice-league,Лига справедливости Зака Снайдера,2021,Zack Snyder`s Justice League,https://www.kinonews.ru/movie_287729/zack-snyders-justice-league,8.4,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика', 'фэнтези']",Зак Снайдер,"['Бен Аффлек', 'Генри Кавилл']",242 мин
2,https://www.kinonews.ru/movie_278004/soul,Душа,2020,Soul,https://www.kinonews.ru/movie_278004/soul,8.37,['США'],"['детский', 'комедия', 'мультфильм', 'приключения', 'семейный', 'фэнтези']","Пит Доктер, Кемп Пауэрс","['Джейми Фокс', 'Тина Фей']",100 мин
3,https://www.kinonews.ru/movie_280473/the-father,Отец,2020,The Father,https://www.kinonews.ru/movie_280473/the-father,8.35,"['Великобритания', 'Франция']","['драма', 'комедия']",Флориан Зеллер,"['Оливия Колман', 'Имоджен Путс']",97 мин
4,https://www.kinonews.ru/movie_2608/basic-instinct,Основной инстинкт,1992,Basic Instinct,https://www.kinonews.ru/movie_2608/basic-instinct,8.28,"['США', 'Франция']","['детектив', 'мелодрама', 'триллер', 'эротика']",Пол Верховен,"['Шэрон Стоун', 'Майкл Дуглас']",127 мин
5,https://www.kinonews.ru/movie_277770/druk,Еще по одной,2020,Druk,https://www.kinonews.ru/movie_277770/druk,7.77,['Дания'],['драма'],Томас Винтерберг,"['Мадс Миккельсен', 'Мария Бонневи']",115 мин
6,https://www.kinonews.ru/movie_275215/serebryanye-konki,Серебряные коньки,2020,,https://www.kinonews.ru/movie_275215/serebryanye-konki,7.75,['Россия'],"['драма', 'исторический', 'приключения']",Михаил Локшин,"['Федор Федотов', 'Софья Присс']",130 мин
7,https://www.kinonews.ru/movie_265540/boss-level,День курка,2020,Boss Level,https://www.kinonews.ru/movie_265540/boss-level,7.69,['США'],"['боевик', 'триллер', 'фантастика']",Джо Карнахан,"['Аннабелль Уоллис', 'Мел Гибсон']",100 мин
8,https://www.kinonews.ru/movie_292545/luca,Лука,2021,Luca,https://www.kinonews.ru/movie_292545/luca,7.68,"['США', 'Италия']","['мультфильм', 'приключения', 'семейный', 'фэнтези']",Энрико Касароса,"['Джейкоб Тремблэ', 'Джек Грейзер']",95 мин
9,https://www.kinonews.ru/movie_285566/cash-truck,Гнев человеческий,2021,Wrath of Man,https://www.kinonews.ru/movie_285566/cash-truck,7.67,"['Великобритания', 'США']","['боевик', 'триллер']",Гай Ричи,"['Джейсон Стэтхэм', 'Холт МакКэллани']",118 мин
10,https://www.kinonews.ru/movie_208767/bond-25,Не время умирать,2021,No Time to Die,https://www.kinonews.ru/movie_208767/bond-25,7.65,"['США', 'Великобритания']","['боевик', 'приключения', 'триллер']",Кэри Фукунага,"['Дэниел Крэйг', 'Леа Сейду']",163 мин
11,https://www.kinonews.ru/movie_274739/the-suicide-squad,Отряд самоубийц 2: Миссия Навылет,2021,The Suicide Squad,https://www.kinonews.ru/movie_274739/the-suicide-squad,7.64,['США'],"['боевик', 'кинокомикс', 'приключения', 'фантастика']",Джеймс Ганн,"['Майкл Рукер', 'Виола Дэвис']",132 мин
12,https://www.kinonews.ru/movie_278895/free-guy,Главный герой,2021,Free Guy,https://www.kinonews.ru/movie_278895/free-guy,7.56,"['США', 'Канада', 'Япония']","['боевик', 'комедия', 'приключения', 'фантастика']",Шон Леви,"['Райан Рейнольдс', 'Джоди Комер']",115 мин
13,https://www.kinonews.ru/movie_238623/the-sound-of-metal,Звук металла,2019,The Sound of Metal,https://www.kinonews.ru/movie_238623/the-sound-of-metal,7.5,"['США', 'Бельгия']","['драма', 'музыка']",Дариус Мардер,"['Риз Ахмед', 'Оливия Кук']",120 мин
14,https://www.kinonews.ru/movie_280894/na-ostrie,На острие,2020,,https://www.kinonews.ru/movie_280894/na-ostrie,7.47,['Россия'],"['драма', 'спорт']",Эдуард Бордуков,"['Светлана Ходченкова', 'Стася Милославская']",115 мин
15,https://www.kinonews.ru/movie_284169/nobody,Никто,2021,Nobody,https://www.kinonews.ru/movie_284169/nobody,7.43,['США'],"['боевик', 'криминал', 'триллер']",Илья Найшуллер,"['Боб Оденкирк', 'Алексей Серебряков']",92 мин
16,https://www.kinonews.ru/movie_281308/malignant,Злое,2021,Malignant,https://www.kinonews.ru/movie_281308/malignant,7.42,['США'],"['триллер', 'ужасы']",Джеймс Ван,"['Аннабелль Уоллис', 'Мэдди Хассон']",111 мин
17,https://www.kinonews.ru/movie_302279/kimetsu-no-yaiba-mugen-ressha-hen,"Истребитель демонов: Поезд ""Бесконечный""",2020,Kimetsu no Yaiba: Mugen Ressha-Hen,https://www.kinonews.ru/movie_302279/kimetsu-no-yaiba-mugen-ressha-hen,7.42,['Япония'],"['аниме', 'боевик', 'мультфильм', 'фэнтези']",Харуо Сотодзаки,"['Нацуки Ханаэ', 'Есицугу Мацуока']",117 мин
18,https://www.kinonews.ru/movie_276145/poslednij-bogatyr-koren-zla,Последний богатырь 2: Корень зла,2020,,https://www.kinonews.ru/movie_276145/poslednij-bogatyr-koren-zla,7.41,['Россия'],"['детский', 'приключения', 'семейный', 'фэнтези']",Дмитрий Дьяченко,"['Виктор Хориняк', 'Мила Сивацкая']",121 мин
19,https://www.kinonews.ru/movie_272818/ogon,Огонь,2020,,https://www.kinonews.ru/movie_272818/ogon,7.39,['Россия'],"['драма', 'приключения']",Алексей Нужный,"['Константин Хабенский', 'Иван Янковский']",131 мин
20,https://www.kinonews.ru/movie_302259/retfi#230;rdighedens-ryttere,Рыцари справедливости,2020,Retfærdighedens ryttere,https://www.kinonews.ru/movie_302259/retfi#230;rdighedens-ryttere,7.38,['Дания'],"['боевик', 'драма', 'комедия']",Андерс Томас Йенсен,"['Мадс Миккельсен', 'Николай Ли Каас']",116 мин
21,https://www.kinonews.ru/movie_278998/shang-chi-and-the-legend-of-the-ten-rings,Шан-Чи и Легенда Десяти Колец,2021,Shang-Chi and the Legend of the Ten Rings,https://www.kinonews.ru/movie_278998/shang-chi-and-the-legend-of-the-ten-rings,7.36,['США'],"['боевик', 'драма', 'кинокомикс', 'приключения', 'фантастика', 'фэнтези']",Дестин Дэниэль Креттон,"['Симу Лю', 'Тони Люн Чу Вай']",132 мин
22,https://www.kinonews.ru/movie_277190/cruella,Круэлла,2021,Cruella,https://www.kinonews.ru/movie_277190/cruella,7.36,['США'],"['детский', 'комедия', 'приключения', 'семейный']",Крэйг Гиллеспи,"['Эмма Стоун', 'Эмма Томпсон']",134 мин
23,https://www.kinonews.ru/movie_279439/raya-and-the-last-dragon,Райя и последний дракон,2021,Raya and the Last Dragon,https://www.kinonews.ru/movie_279439/raya-and-the-last-dragon,7.31,['США'],"['боевик', 'комедия', 'мультфильм', 'мюзикл', 'приключения', 'семейный', 'фэнтези']","Дон Холл, Карлос Лопес Эстрада, Пол Бриггс, ...","['Келли Мари Трэн', 'Аквафина']",114 мин
24,https://www.kinonews.ru/movie_266303/a-quiet-place-2,Тихое место 2,2021,A Quiet Place Part II,https://www.kinonews.ru/movie_266303/a-quiet-place-2,7.3,['США'],"['драма', 'триллер', 'ужасы', 'фантастика']",Джон Красински,"['Эмили Блант', 'Милли Симмондс']",97 мин
