url,name,year,en_name,poster_url,rating,world_fees,budget,country,genre,director,main_actors,lentgh,description
https://www.kinonews.ru/movie_17636/the-cave,Пещера,2005,The Cave,https://www.kinonews.ru/movie_17636/the-cave,7.39,$33 296 457,$30 000 000,"['США', 'Германия']","['боевик', 'приключения', 'триллер', 'ужасы']",Брюс Хант,"['Дэниэл Дае Ким', 'Марсель Юрес']",,"Компания дайверов, оказавшихся взаперти в системе подводных пещер, сталкивается с неизвестными науке кровожадными созданиями."
https://www.kinonews.ru/movie_11976/teen-wolf,Волчонок,1985,Teen Wolf,https://www.kinonews.ru/movie_11976/teen-wolf,6.67,$33 086 611,0,['США'],"['комедия', 'мелодрама', 'фэнтези']",Род Дэниэл,"['Майкл Дж. Фокс', 'Джеймс Хэмптон']",91 мин,"Неуклюжий тинейджер однажды обнаруживает, что его родители и он сам - оборотни. Сначала это его пугает. Но со временем он понимает, что быть волком не так уж и плохо."
https://www.kinonews.ru/movie_4229/confessions-of-a-teenage-drama-queen,Звезда сцены,2004,Confessions of a Teenage Drama Queen,https://www.kinonews.ru/movie_4229/confessions-of-a-teenage-drama-queen,6.0,$33 051 296,$15 000 000,"['США', 'Германия']","['комедия', 'мелодрама', 'семейный']",Сара Шугарман,"['Линдси Лохан', 'Адам Гарсиа']",,"Девушка Лола переезжает со своей семьей из Нью-Йорка в маленький провинциальный городок Дэллвуд штата Нью-Джерси. В школе она быстро становится звездой местного драматического кружка. Но не все девушки согласны с таким оборотом и готовы пойти на все, чтобы занять ее место и победить в ежегодном конкурсе юных дарований, ведь призом служит выход на большую сцену с популярным рок-певцом."
https://www.kinonews.ru/movie_206161/clavius,Воскресение Христа,2016,Risen,https://www.kinonews.ru/movie_206161/clavius,6.13,$33 032 337,$20 000 000,['США'],"['драма', 'семейный']",Кевин Рейнольдс,"['Том Фелтон', 'Джозеф Файнc']",107 мин,"Фильм рассказывает эпическую историю Нового завета - о первых сорока дней, которые последовали за  воскресением Иисуса Христа.Главный герой - римский центурион, которого Понтий Пилат отправляет в Иерусалим, чтобы найти тело Христа, а заодно разузнать, с чем связаны слухи о его чудесном воскресении..."
https://www.kinonews.ru/movie_1109/confessions-of-a-dangerous-mind,Признания опасного человека,2002,Confessions of a Dangerous Mind,https://www.kinonews.ru/movie_1109/confessions-of-a-dangerous-mind,7.25,$33 013 805,$30 000 000,"['Германия', 'США', 'Великобритания']","['биографический', 'драма', 'комедия', 'криминал', 'триллер']",Джордж Клуни,"['Джулия Робертс', 'Мэтт Дэймон']",,"Телевидение сделало его звездой, но самое важное в его жизни произошло за кулисами. Днем он был ведущим ток-шоу, ночью - убийцей, работающим на ЦРУ. Чак Баррис - загадочный и опасный, готов поделиться своей историей."
https://www.kinonews.ru/movie_7235/tron,Трон,1982,TRON,https://www.kinonews.ru/movie_7235/tron,6.6,$33 000 000,$17 000 000,"['США', 'Тайвань']","['боевик', 'приключения', 'триллер', 'фантастика']",Стивен Лисбергер,"['Джефф Бриджес', 'Майкл Дудикофф']",96 мин,"Он был хакером, гением. Но теперь он - всего лишь молекулы, он внутри компьютерной игры. В электронном мире правит Мастер Контроль. Он диктатор, он беспощаден. Хакер и его девушка, путешествующие по ярким цифровым мирам, они должны изменить мир игры и сместить диктатора с его Трона."
https://www.kinonews.ru/movie_272301/brightburn,"Гори, гори ясно",2019,BrightBurn,https://www.kinonews.ru/movie_272301/brightburn,6.11,$32 893 421,$6 000 000,['США'],"['детектив', 'триллер', 'ужасы', 'фантастика']",Дэвид Яровески,"['Элизабет Бэнкс', 'Дэвид Денман']",90 мин,"Мальчик из другого мира терпит крушение на Земле. Его усыновляет пара, которая давно хотела иметь детей. Но родители и подумать не могли, что под видом ребенка скрывается жестокая и свирепая сущность."
https://www.kinonews.ru/movie_1730/adaptation,Адаптация,2002,Adaptation.,https://www.kinonews.ru/movie_1730/adaptation,8.26,$32 801 173,$19 000 000,['США'],"['драма', 'комедия']",Спайк Джонз,"['Николас Кейдж', 'Тильда Свинтон']",115 мин,"Сценаристу Чарли Кауфману тяжело дается адаптация книги ""Похититель орхидей"". И тогда он решает написать в сценарии то, что происходит с ним. Но вскоре действительность и вымысел начинают переплетаться самым неожиданным образом.В сценах, где Кейдж появляется в ролях братьев-близнецов Кауфман, в качестве дублера выступал родной брат Николаса Марк Коппола."
https://www.kinonews.ru/movie_523/blade-runner,Бегущий по лезвию,1982,Blade Runner,https://www.kinonews.ru/movie_523/blade-runner,8.36,$32 768 670,$28 000 000,"['США', 'Сингапур']","['боевик', 'драма', 'триллер', 'фантастика']",Ридли Скотт,"['Харрисон Форд', 'Рутгер Хауэр']",117 мин,"Лос-Анджелес, 2019 год. Бывшего детектива вновь вызывают на работу: он должен уничтожить репликантов, которые, по мнению полиции, стали угрожать человечеству.Фильм снят по мотивам книги Филипа Дика ""Мечтают ли андроиды об электроовцах"", однако режиссер Ридли Скотт специально не читал роман, чтобы не искажать своё видение истории."
https://www.kinonews.ru/movie_5250/for-richer-or-poorer,"И в бедности, и в богатстве",1997,For Richer or Poorer,https://www.kinonews.ru/movie_5250/for-richer-or-poorer,8.0,$32 748 995,$35 000 000,['США'],['ер: Брайан Спайсер'],"ролях: Тим Аллен, Кэрри Престон","['Тим Аллен', 'Кэрри Престон']",, Скрывающаяся от справедливого гнева Внутренней Налоговой Службы США семейная пара из престижного района находит пристанище в рядах секты американских меннонитов.
https://www.kinonews.ru/movie_582/ferngully-the-last-rainforest,Долина папоротников: Последний тропический лес,1992,FernGully: The Last Rainforest,https://www.kinonews.ru/movie_582/ferngully-the-last-rainforest,7.57,$32 710 894,0,"['США', 'Австралия']","['мультфильм', 'приключения', 'семейный', 'фэнтези']",Билл Кройер,"['Тим Карри', 'Саманта Мэтис']",,"Долина под угрозой - люди хотят вырубить паппоротники, а злодей по имени Хексус так вообще хочет уничтожить фей, населяющих ее. Маленькие волшебные существа слишком слабы, чтобы сопротивляться, слишком любопытны, чтобы не попадаться на хитрости. Но стоит им заручиться поддержкой хотя бы одного человека и перевес сил переходит на их сторону."
https://www.kinonews.ru/movie_7334/jennifers-body,Тело Дженнифер,2009,Jennifer`s Body,https://www.kinonews.ru/movie_7334/jennifers-body,5.93,$32 704 793,$16 000 000,['США'],"['комедия', 'триллер', 'ужасы', 'фантастика']",Карин Кусама,"['Меган Фокс', 'Аманда Сэйфрид']",102 мин,"Одна из участниц команды болельщиц одного небольшого городка вдруг неожиданно начинает убивать юношей. Лучшая подруга понимает, что она одержима и пытается найти способ остановить ее."
https://www.kinonews.ru/movie_53837/problem-child-2,Трудный ребенок 2,1991,Problem Child 2,https://www.kinonews.ru/movie_53837/problem-child-2,7.12,$32 704 700,0,['США'],"['комедия', 'семейный']",Брайан Левант,"['Джон Риттер', 'Джек Уорден']",,"Джуниор, вместе со своим отцом Беном переехавший в Мортвиль, саботирует все попытки отца наладить свою личную жизнь. "
https://www.kinonews.ru/movie_1806/coming-home,Возвращение домой,1978,Coming Home,https://www.kinonews.ru/movie_1806/coming-home,0.0,$32 653 905,$3 000 000,['США'],"['военный', 'драма']",Хэл Эшби,"['Джон Войт', 'Джейн Фонда']",,"Салли Бендер жена армейского капитана. Он был послан во Вьетнаме, а Салли ждала его одна. Салли жила в бездействии и решила пойти добровольцем в местную больницу, принимающую на лечение военных. Там она встретила Люка, с которым когда-то училась вместе в одной школе. Люк был парализован и прикован к инвалидной коляске. Между пациентом и медсестрой завязались отношения. Вскоре Люк стал Салли ближе и дороже далеко мужа, ушедшего на войну."
https://www.kinonews.ru/movie_17500/the-accidental-tourist,Турист поневоле,1988,The Accidental Tourist,https://www.kinonews.ru/movie_17500/the-accidental-tourist,0.0,$32 632 093,0,['США'],"['драма', 'мелодрама']",Лоуренс Кэздан,"['Уильям Херт', 'Джина Дэвис']",,"После смерти своего сына писатель Мэкон Лири, кажется, перестал жить вообще. Все вокруг него превратилось в туманный сон. Он стал обузой для жены, и она вскоре предпочла вечному унылому страданию развод. Но Мэкон не долго был один, вскоре в его жизни появилась очень странная женщина. Но вместе с возвратом к жизни на писателя свалилось море накопившихся бытовых проблем, срочно требующих решения."
https://www.kinonews.ru/movie_85035/rec,Репортаж,2007,[Rec],https://www.kinonews.ru/movie_85035/rec,8.11,$32 492 948,$2 000 000,['Испания'],"['драма', 'триллер', 'ужасы']","Хайме Балагуэро, Пако Пласа","['Мануэла Веласко', 'Ферран Терраза']",78 мин,"Молодая тележурналистка и ее оператор коротали ночную смену  на местной пожарной станции. Получив звонок от пожилой женщины, которая не  может выбраться из своего дома, они отправляются по указанному ей адресу, где  сами вскоре оказываются в ловушке, в которой им предстоит провести свой  возможно последний в жизни телерепортаж."
https://www.kinonews.ru/movie_226/endless-love,Бесконечная любовь,1981,Endless Love,https://www.kinonews.ru/movie_226/endless-love,7.6,$32 492 674,0,['США'],"['драма', 'мелодрама']",Франко Дзеффирелли,"['Том Круз', 'Джеймс Спэйдер']",,"Они были молоды, они полюбили друг друга. Но их страсть была неприемлема для их семей. Родители всячески старались оградить влюбленных друг от друга. Но страсть была слишком сильна, и потому они балансировали на грани счастья и гибели."
https://www.kinonews.ru/movie_28672/the-invention-of-lying,Изобретение лжи,2009,The Invention of Lying,https://www.kinonews.ru/movie_28672/the-invention-of-lying,5.89,$32 406 507,$18 500 000,['США'],"['комедия', 'мелодрама', 'фэнтези']","Мэттью Робинсон, Рики Джервейс","['Дженнифер Гарнер', 'Джона Хилл']",100 мин,"Марк Белисон живет в мире, в котором не существует лжи. Абсолютно все его обитатели говорят правду. Однажды у матери Марка обнаруживают смертельную болезнь, и он, чтобы успокоить ее, выдумывает историю о жизни после смерти. Кто-то из персонала больницы, где лежит его мать, узнает об этой замечательной истории, и вскоре Марк становится признанным экспертом по ""жизни после смерти"", продолжая выдумывать все новые и новые истории. О человеке, который живет на небесах и наделен неизмеримой властью и возможностями, а десяти правилах, которыми он хочет, чтобы руководствовались люди. Одна ложь нанизывается на другую, и постепенно окружающие люди начинают понимать всю прелесть этого нового для них явления."
https://www.kinonews.ru/movie_266313/stuber,"Али, рули!",2019,Stuber,https://www.kinonews.ru/movie_266313/stuber,6.09,$32 390 945,0,['США'],"['боевик', 'комедия', 'криминал']",Майкл Даус,"['Дэйв Батиста', 'Кумэйл Нанджиани']",93 мин,Для выполнения опасного задания полицейский детектив вынужден взять в себе напарники одного из таксистов Убера...
https://www.kinonews.ru/movie_420/nothing-in-common,Ничего общего,1986,Nothing in Common,https://www.kinonews.ru/movie_420/nothing-in-common,0.0,$32 324 557,0,['США'],"['драма', 'комедия', 'мелодрама']",Гэрри Маршалл,"['Том Хэнкс', 'Гектор Элизондо']",," Дэвид строил отличную карьеру в рекламном бизнесе. У него были деньги, женщины, он был счастлив. Но в один прекрасный день все было разрушено, когда его мать оставила его отца. Дэвид оказался между своими родителями, неудовлетворенными жизнью, строящими свои новые планы и мечтающими забыть прошлое. "
https://www.kinonews.ru/movie_44623/winnie-the-pooh,Медвежонок Винни и его друзья,2011,Winnie the Pooh,https://www.kinonews.ru/movie_44623/winnie-the-pooh,7.55,$32 294 674,$30 000 000,['США'],"['мультфильм', 'семейный']","Стивен Дж. Андерсон, Дон Холл","['Джон Клиз', 'Джим Каммингс']",, Полнометражный мультфильм по мотивам произведений Алана  Александра Милна о приключении лесного медвежонка Винни и его друзей. 
https://www.kinonews.ru/movie_1059/harts-war,Война Харта,2002,Hart`s War,https://www.kinonews.ru/movie_1059/harts-war,6.46,$32 287 044,$70 000 000,['США'],"['военный', 'драма']",Грегори Хоблит,"['Брюс Уиллис', 'Колин Фаррелл']",125 мин,"Попавший во время Второй Мировой войны в плен лейтенант, до  войны изучавший юриспруденцию, знакомится в лагере для военнопленных с полковником  Уильямом МакНамара и по его просьбе соглашается представлять на суде  несправедливо обвиненного в убийстве другого военнопленного чернокожего. "
https://www.kinonews.ru/movie_27589/le-peuple-migrateur,Птицы,2001,Le peuple migrateur,,9.33,$32 257 753,0,"['Германия', 'Франция', 'Италия', 'Испания', 'Швейцария']",['документальный'],"Жак Перрен, Жак Клюзо, Мишель Деба","['Филипп Лабро', 'Жак Перрен']",," Камера отправляется в миграцию вслед за гусями, аистами и журавлями. История начинается с весны, с Южной Америки, откуда птицам предстоит перелет до Арктики. Но пока что путешествие не началось, идет время ухаживаний и выращивания птенцов. Впереди, после первого полета, их ждет множество угроз: плохая погода, браконьеры... "
https://www.kinonews.ru/movie_1962/the-age-of-innocence,Эпоха невинности,1993,The Age of Innocence,https://www.kinonews.ru/movie_1962/the-age-of-innocence,8.15,$32 255 440,$34 000 000,['США'],"['драма', 'мелодрама']",Мартин Скорсезе,"['Мартин Скорсезе', 'Джонатан Прайс']",139 мин,"Высший свет конца 19го века в Нью-Йорке.Ньюланд Арчер собирается взять в жены юную и прекрасную Мэй Уэлланд. Впереди их ждет тихая супружеская жизнь, редкие выходы в свет, почет и уважение общества.Но в город приезжает кузина Мэй, графиня Оленска. Из-за развода она изгой в свете. Но для Ньюланда она является воплощением того загадочного мира, в котором возможно нарушение любых правил. Она притягивает его своим обаянием. И вскоре Арчер уже готов нарушить все законы. "
https://www.kinonews.ru/movie_27563/los-abrazos-rotos,Разомкнутые объятия,2009,Broken Embraces,https://www.kinonews.ru/movie_27563/los-abrazos-rotos,9.0,$32 236 723,$18 000 000,['Испания'],"['драма', 'мелодрама', 'триллер']",Педро Альмодовар,"['Пенелопа Крус', 'Льюис Омар']",,"14 лет назад в страшной аварии, писатель потерял не только зрение, но и свою возлюбленную. Теперь он работает и живет под псевдонимом, и считает, что Матео Бланко, которым он когда-то был, погиб в той аварии вместе с любимой. Но образы прошлого не покидают Матео."
https://www.kinonews.ru/movie_1242/the-lost-boys,Пропащие ребята,1987,The Lost Boys,https://www.kinonews.ru/movie_1242/the-lost-boys,0.0,$32 222 567,0,['США'],"['комедия', 'триллер', 'ужасы']",Джоэл Шумахер,"['Джейсон Патрик', 'Кори Хэйм']",,"Мать и двое ее сыновей переезжают в небольшой городок в Калифорнии. Тут братья расходятся по двум разным бандам. Первый вступает в ряды так называемых борцов с вампирами. Второй видит себя байкером и влюбляется в одну из самых привлекательных девушек из числа своих новых друзей. Вскоре у первого из братьев начинаются проблемы, в это время в городе происходит череда загадочных смертей..."
https://www.kinonews.ru/movie_3743/silverado,Сильверадо,1985,Silverado,https://www.kinonews.ru/movie_3743/silverado,9.0,$32 192 570,$26 000 000,['США'],"['боевик', 'вестерн']",Лоуренс Кэздан,"['Кевин Костнер', 'Дэнни Гловер']",,"1880 год, четыре человека отправляются в путешествие в Сильверадо. Их ждет множество опасностей, прежде чем они смогу найти себя, а вслед за тем обеспечить мир и спокойствие в своем городе."
https://www.kinonews.ru/movie_2816/reindeer-games,Азартные игры,2000,Reindeer Games,https://www.kinonews.ru/movie_2816/reindeer-games,7.54,$32 168 970,$42 000 000,['США'],"['боевик', 'драма', 'криминал', 'триллер']",Джон Франкенхаймер,"['Бен Аффлек', 'Джеймс Фрейн']",,"В тюрьме бывший угонщик Руди познакомился с Ником. Его сакамернику повезло: он нашел себе девушку по переписке, Эшли, поэтому его хоть кто-то ждал на воле. За ночь до освобождения Ника убили. Выйдя на свободу, Руди встретил Эшли, и обстоятельства сложились так, что она посчитала его Ником. В роли погибшего друга, Руди начал новую жизнь. Но оказалась, что новая роль подарила ему не только прекрасную девушку, но и проблемы из прошлого. Руди принимают за Ника и, считая вором, втягивают его в новое дело: ограбление казино. "
https://www.kinonews.ru/movie_28552/alien-nation,Чужая нация,1988,Alien Nation,https://www.kinonews.ru/movie_28552/alien-nation,9.0,$32 155 047,$16 000 000,['США'],"['боевик', 'криминал', 'фантастика']",Грэм Бейкер,"['Джеймс Каан', 'Брайан Томпсон']",,"Прошло много лет с тех пор, как инопланетный космический корабль, на борту которого находилось 250 тысяч рабов из разных уголков галактики потерпел крушение на нашей планете. Теперь они живут среди нас, однако многие люди, в т.ч. и детектив Мэттью Сайкс, напарник которого был убит бандой инопланетян, по-прежнему относятся к ним враждебно. В очередной раз изучая бумаги погибшего друга, Сайкс понимает, что тот был убит из-за того, что пытался разобраться в том почему инопланетяне беспрекословно подчинялись своим поработителям..."
https://www.kinonews.ru/movie_70147/crimson-rivers-2-angels-of-the-apocalypse,Багровые реки 2: Ангелы апокалипсиса,2004,Les rivières pourpres 2 - Les anges de l`apocalypse,https://www.kinonews.ru/movie_70147/crimson-rivers-2-angels-of-the-apocalypse,7.93,$32 152 148,$40 000 000,"['Франция', 'Великобритания', 'Италия']","['боевик', 'криминал', 'триллер']",Оливье Даан,"['Жан Рено', 'Кристофер Ли']",,Расследующий серию ритуальных убийств парижский детектив сталкивается с «вестниками» грядущего апокалипсиса. 
https://www.kinonews.ru/movie_3003/the-sisterhood-of-the-traveling-pants-2,Джинсы - талисман 2,2008,The Sisterhood of the Traveling Pants 2,https://www.kinonews.ru/movie_3003/the-sisterhood-of-the-traveling-pants-2,8.0,$32 147 000,$27 000 000,['США'],"['драма', 'комедия', 'мелодрама', 'приключения']",Санаа Хамри,"['Эмбер Тэмблин', 'Алексис Бледел']",,"Действие происходит через три года после первой части. Четыре подруги пошли разными путями в жизни - учатся в разных колледжах, но постоянно держат связь друг с другом, делясь опытом. Таким образом их дружба только крепнет и девушки учатся по-настоящему доверять друг другу. Продолжительность: 117 мин."
https://www.kinonews.ru/movie_1049/alpha-dog,Альфа Дог,2006,Alpha Dog,https://www.kinonews.ru/movie_1049/alpha-dog,7.24,$32 144 915,$42 000 000,['США'],"['драма', 'криминал']",Ник Кассаветис,"['Шэрон Стоун', 'Брюс Уиллис']",112 мин,"Драма, в центре которой жизнь Джеси Джеймса Холливуда –  торговца наркотиками, который был одним из наиболее молодых людей, когда-либо  попадавших в списки наиболее разыскиваемых преступников ФБР. "
https://www.kinonews.ru/movie_5880/the-lawnmower-man,Газонокосильщик,1992,The Lawnmower Man,https://www.kinonews.ru/movie_5880/the-lawnmower-man,7.77,$32 100 816,$10 000 000,"['США', 'Япония', 'Великобритания']","['боевик', 'мелодрама', 'триллер', 'ужасы', 'фантастика']",Бретт Леонард,"['Пирс Броснан', 'Джефф Фэйхи']",,"Ученый сделал своим подопытным кроликом простодушного и доверчивого садовника. Он использовала тяжелые наркотики, и добавил немного виртуальной реальности. Но в один прекрасный момент ""кролику"" надоело играть пассивную роль. Ученый уже не мог контролировать происходящее, результат его исследований, усовершенствованный, могущественный садовник решил вершить свою реальность."
https://www.kinonews.ru/movie_7088/the-accused,Обвиняемые,1988,The Accused,https://www.kinonews.ru/movie_7088/the-accused,8.17,$32 078 318,$6 000 000,"['США', 'Канада']","['драма', 'триллер']",Джонатан Каплан,"['Джоди Фостер', 'Келли МакГиллис']",," Сара Тобиас стала жертвой группового изнасилования. Местный судья пытается защитить ее, несмотря на то, что девушка в ту ночь находилась под действием наркотиков. На закон обойти нелегко, и, возможно, обидчики могут не понести никакого наказания. "
https://www.kinonews.ru/movie_6280/copycat,Имитатор,1995,Copycat,https://www.kinonews.ru/movie_6280/copycat,7.73,$32 051 917,$20 000 000,['США'],"['детектив', 'криминал', 'триллер', 'ужасы']",Джон Эмиел,"['Сигурни Уивер', 'Холли Хантер']",123 мин,"Психолог и криминалист пытаются не запутаться в том порочном кругу, который создает преступник, копирующий серийного убийцу Петера Фоли. Он уже выбрал свою новую цель, уже запустил механизм своей жестокой игры. Его нужно вычислить до того, как он совершит очередное жестокое убийство."
https://www.kinonews.ru/movie_1740/leaving-las-vegas,Покидая Лас-Вегас,1995,Leaving Las Vegas,https://www.kinonews.ru/movie_1740/leaving-las-vegas,8.55,$32 029 928,$4 000 000,"['США', 'Франция', 'Великобритания']","['драма', 'мелодрама']",Майк Фиггис,"['Николас Кейдж', 'Элизабет Шу']",111 мин,"Все в жизни сценариста Бена Андерсона шло как по маслу. До того момента, пока жена не ушла от него, забрав их сына. Тогда для Бена лучшим друзьями стали бутылка виски и постоянные неудачи.И однажды Бен решил, что он хочется напиться до смерти. Он отправился в Лас-Вегас, чтобы выжать себя до конца. И там он встретил проститутку по имени Сара. Внезапно два несчастных человека нашли друг друга. Но они не знали, есть ли у них шанс вновь вернуться к нормальной жизни. "
https://www.kinonews.ru/movie_12193/sunshine,Пекло,2007,Sunshine,https://www.kinonews.ru/movie_12193/sunshine,7.62,$32 017 803,$31 000 000,"['США', 'Великобритания']","['приключения', 'триллер', 'фантастика']",Дэнни Бойл,"['Киллиан Мерфи', 'Марк Стронг']",107 мин,"Команда астронавтов  отправлена в дальнее путешествие, конечной целью которого является повторный  розжиг угасающего солнца."
https://www.kinonews.ru/movie_277/metro,Городская полиция,1997,Metro,https://www.kinonews.ru/movie_277/metro,7.5,$32 000 301,$55 000 000,['США'],"['боевик', 'драма', 'комедия', 'криминал', 'триллер']",Томас Картер,"['Эдди Мерфи', 'Майкл Рапапорт']",,"Скотт Рупер был переговорщиком в полиции. Когда его подругу и напарника убил опасный грабитель, он был готов пойти на все, лишь привлечь его к ответственности. В это время Скотт получил под свое крыло стажера, которого нужно обучить работе переговорщика с нуля. "
https://www.kinonews.ru/movie_2605/the-quick-and-the-dead,Быстрый и мертвый,1995,The Quick and the Dead,https://www.kinonews.ru/movie_2605/the-quick-and-the-dead,7.57,$32 000 000,$18 636 537,"['США', 'Япония']","['боевик', 'вестерн', 'приключения']",Сэм Рейми,"['Шэрон Стоун', 'Джин Хэкмен']",107 мин,"Джон Герод - негласный глава серого, затерянного в глубине Америки, провинциального города. Единственное достойное развлечение: соревнование по стрельбе. Правила принадлежат Героду, потому он может поменять их в любой момент. Он так же решает и до какого момента длится соревнование: иногда финал может положить только смерть одного из участников.Именно в город Джона приезжает таинственная светловолосая незнакомка. Она мастерски дерется и стреляет, а ее прошлое покрыто пеленой неизвестности. Она вступает в игру... "
https://www.kinonews.ru/movie_4168/psycho,Психо,1960,Psycho,https://www.kinonews.ru/movie_4168/psycho,8.54,$32 000 000,$806 947,['США'],"['детектив', 'триллер', 'ужасы']",Альфред Хичкок,"['Энтони Перкинс', 'Джанет Ли']",109 мин,"Мэрион Крейн похищает 40 тысяч долларов, сбегает из города и останавливается на ночь в придорожном мотеле, которым управляет застенчивый молодой человек по имени Норман Бэйтс. Эта ночь становится для Мэрион последней.Чтобы зрители не узнали финал фильма, Альфред Хичкок скупил почти весь тираж романа Роберта Блоха ""Психо"", вышедший в 1959 году."
https://www.kinonews.ru/movie_74/in-bruges,Залечь на дно в Брюгге,2008,In Bruges,https://www.kinonews.ru/movie_74/in-bruges,8.38,$31 986 777,$15 000 000,"['Великобритания', 'Бельгия']","['драма', 'комедия', 'криминал']",Мартин МакДона,"['Колин Фаррелл', 'Рэйф Файнс']",107 мин,"Мошенники Рэй и Кен не справляются в Лондоне с важным заданием, после чего их шеф Гарри приказывает им укрыться в Брюгге и не светиться. В старинном бельгийском городке, Рэй наслажадется отпуском и отдыхом, пока однажды не понимает, что Гарри приказал Кену убрать своего напарника, то есть самого Рэя...."
https://www.kinonews.ru/movie_7217/stick-it,Бунтарка,2006,Stick It,https://www.kinonews.ru/movie_7217/stick-it,8.12,$31 976 848,0,"['США', 'Германия']","['драма', 'комедия', 'спорт']",Джессика Бендинджер,"['Келлан Латс', 'Джефф Бриджес']",,"У талантливой гимнастки, забросившей спорт и теперь живущей  «полной» жизнью, возникают проблемы с законом. В результате она оказывает перед  выбором: тюрьма, или мало чем он нее отличающаяся закрытая гимнастическая  академия."
https://www.kinonews.ru/movie_3473/thank-you-for-smoking,Здесь курят,2005,Thank You for Smoking,https://www.kinonews.ru/movie_3473/thank-you-for-smoking,7.54,$31 916 836,$6 500 000,['США'],"['драма', 'комедия']",Джейсон Рейтман,"['Роберт Дюваль', 'Аарон Экхарт']",," Сатирическая комедия об интригах представителя крупной  табачной компании Ника Нейлора, активно пропагандирующего курение, и в то же  самое время, пытающегося оставаться достойным образцом для подражания для  своего 12-летнего сына. "
https://www.kinonews.ru/movie_2005/dressed-to-kill,Бритва,1980,Dressed to Kill,https://www.kinonews.ru/movie_2005/dressed-to-kill,8.33,$31 899 000,$6 500 000,['США'],"['детектив', 'триллер']",Брайан Де Пальма,"['Майкл Кейн', 'Энджи Дикинсон']",,"Молодая девушка по вызову по имени Лиз, случайно становится свидетельницей жуткого убийства в лифте, в котором замешана высокая блондинка. Став объектом её преследования и подозреваемой для полиции, она вынуждена обратиться к доктору, у которого консультировалась жертва перед смертью, чтобы снять с себя вину и спасти себе жизнь..."
https://www.kinonews.ru/movie_25975/children-of-a-lesser-god,Дети тишины,1986,Children of a Lesser God,https://www.kinonews.ru/movie_25975/children-of-a-lesser-god,0.0,$31 853 080,0,['США'],['драма'],Рэнда Хейнс,"['Уильям Херт', 'Филип Боско']",,"Джеймс был новым учителем в школе для глухих. И в один прекрасный день он понял, что ему не безразлична Сара, ученица, отказавшаяся после окончания школы уходить в ""чужой, страшный"" мир. Но девушка избегала учителя, однако он верил, что однажды ее мнение изменится."
https://www.kinonews.ru/movie_1533/blood-work,Кровавая работа,2002,Blood Work,https://www.kinonews.ru/movie_1533/blood-work,6.8,$31 794 718,$50 000 000,['США'],"['боевик', 'детектив', 'драма', 'криминал', 'триллер']",Клинт Иствуд,"['Клинт Иствуд', 'Дилан Уолш']",," Престарелый агент ФБР на пенсии переносит пересадку сердца. Он снова берется за любимую работу, чтобы раскрыть убийство девушки, чей орган пересадили в его грудь."
https://www.kinonews.ru/movie_28468/lours,Медведь,1988,The Bear,https://www.kinonews.ru/movie_28468/lours,8.69,$31 753 898,0,"['США', 'Франция']","['драма', 'приключения', 'семейный']",Жан-Жак Анно,"['Чеки Карио', 'Джек Уоллес']",96 мин,"Малыш медвежонок был подобран, ""усыновлен"", взрослым медведем. Они были вынуждены постоянно передвигаться, чтобы не оказаться настигнутыми охотниками."
https://www.kinonews.ru/movie_95746/hunter-killer,Хантер Киллер,2018,Hunter Killer,https://www.kinonews.ru/movie_95746/hunter-killer,5.75,$31 672 678,$40 000 000,['США'],"['боевик', 'триллер']",Донован Марш,"['Гэри Олдман', 'Джерард Батлер']",122 мин,События картины разворачиваются во времена Холодной Войны.  Американский военный пытается спасти президента России от происков  адмирала-изменника.
https://www.kinonews.ru/movie_90403/the-blind-swordsman-zatoichi,Затойчи,2003,Zatôichi,https://www.kinonews.ru/movie_90403/the-blind-swordsman-zatoichi,8.28,$31 650 015,0,['Япония'],"['боевик', 'драма', 'комедия', 'криминал', 'музыка']",Такеши Китано,"['Такеши Китано', 'Митие Окусу']",116 мин,"В совершенстве владеющий мечом слепой массажист прибывает в  город, контролируемый враждующими бандами, где знакомится с двумя необычными  женщинами."
https://www.kinonews.ru/movie_19438/daddys-little-girls,Папина дочка,2007,Daddy`s Little Girls,https://www.kinonews.ru/movie_19438/daddys-little-girls,0.0,$31 609 243,$10 000 000,['США'],"['драма', 'мелодрама']",Тайлер Перри,"['Таша Смит', 'Крэйг Робинсон']",,"Потеряв надежду самостоятельно вернуть себе трех своих дочерей, через суд «отобранных» у него связанной с наркотиками бывшей женой, главный герой, простой гаражный механик Монти, обращается за помощью к очаровательной женщине-адвокату Джулии."
https://www.kinonews.ru/movie_41256/double-take,Двойные неприятности,2001,Double Take,https://www.kinonews.ru/movie_41256/double-take,0.0,$31 603 059,$24 000 000,['США'],"['боевик', 'комедия', 'криминал', 'триллер']",Джордж Галло,"['Вивика А. Фокс', 'Гарсель Бове']",,"Криминальная комедия, в центре которой скрывающийся от полиции мужчина, обвиненный в преступлении, которого он не совершал. Не найдя лучшего решения он, остро нуждаясь во временном прикрытии, решает украсть документы у похожего на него человека и выдать себя за него. Вскоре, выяснив, что обладателя украденных документов разыскивают гораздо рьянее, нежели его самого, он понимает, что совершил большую ошибку. "
